# Fibre RA                 DEC                  l                  b                  Mag  MJD   u                g                r                i                u_{0}            g_{0}            r_{0}            i_{0}            (g-i)_{0}          (u-g)_{0}            U_(Jester_2005)    B_(Jester_2005)    V_(Jester_2005)    Rc_(Jester_2005)   Ic_(Jester_2005)   U_{err}_(Jester_2005) B_{err}_(Jester_2005) V_{err}_(Jester_2005) Rc_{err}_(Jester_2005) Ic_{err}_(Jester_2005) V-V_{HB}              S/N_{red}          S/N_{blue}         V_{hc}-V_{obs} V_{hc,err} V_{gsr}-V_{obs}     V_{gsr}_(fxcor,_CaT1of3) V_{rel}_(fxcor,_CaT1of3) V_{helio}_(fxcor,_CaT1of3) V_{err}_(fxcor,_CaT1of3) V_{gsr}_(fxcor,_CaT2of3) V_{rel}_(fxcor,_CaT2of3) V_{helio}_(fxcor,_CaT2of3) V_{err}_(fxcor,_CaT2of3) V_{gsr}_(fxcor,_CaT3of3) V_{rel}_(fxcor,_CaT3of3) V_{helio}_(fxcor,_CaT3of3) V_{err}_(fxcor,_CaT3of3) TDR_(fxcor,_CaT1of3) TDR_(fxcor,_CaT2of3) TDR_(fxcor,_CaT3of3) HGHT_(fxcor,_CaT1of3) HGHT_(fxcor,_CaT2of3) HGHT_(fxcor,_CaT3of3) FWHM_(fxcor,_CaT1of3) FWHM_(fxcor,_CaT2of3) FWHM_(fxcor,_CaT3of3) Pixel_shift_(fxcor,_CaT1of3) Pixel_shift_(fxcor,_CaT2of3) Pixel_shift_(fxcor,_CaT3of3) Interpolated_(CaT1rv) Interpolated_(CaT2rv) Interpolated_(CaT3rv) Doppler_shift         Doppler_centroid_(CaT1) Doppler_centroid_(CaT2) Doppler_centroid_(CaT3) EW_{CaT1} EW_Flux_(CaT1) EW_Centroid_(CaT1) EW_Continuum_(CaT1) EW_FWHM_(CaT1) Interpolated_(CaT1ew) EW_{CaT2} EW_Flux_(CaT2) EW_Centroid_(CaT2) EW_Continuum_(CaT2) EW_FWHM_(CaT2) Interpolated_(CaT2ew) EW_{CaT3} EW_Flux_(CaT3) EW_Centroid_(CaT3) EW_Continuum_(CaT3) EW_FWHM_(CaT3) Interpolated_(CaT3ew) EW_{MgH}            EW_Lines_(MgH) EW_Flux_(MgH) EW_Centroid_(MgH) EW_Continuum_(MgH) EW_FWHM_(MgH)      Interpolated_(MgHew) All_interpolated_ranges [Ca/H]_(V-V_{HB},_Starkenburg) [Fe/H]_(V-V_{HB},_Starkenburg) [Fe/H]_(M_{I},_Starkennburg) [Fe/H]_(M_{V},_Starkenburg) [Fe/H]_(Battaglia)  [Fe/H]_{err}_(Battaglia) Source_file Manual-MgH Noise g-i               
  213   189.48670780719516 -1.9099032438670374  5.166414534952704  1.0608198385594945 16.4 54925 18.4653415679932 17.2478809356689 16.7107734680176 16.4779243469238 18.3167839050293 17.1385726928711 16.6314945220947 16.4178085327148 0.7207641601562997 1.1782112121581996   17.736972141265863 17.667352848052907 16.92098752975463  16.447181987762388 16.004332866668587 17.81697214126586     17.69735284805291     16.93098752975463     16.487181987762387     16.054332866668588     0.110987529754631     37.907782842049734 33.58571124749333  -2.22          0.0        -95.96244815045273  -92.96994815045272      2.9925                  999.0                   1.554                   -100.45874815045273     -4.4963                 999.0                   13.401                  -94.01914815045274      1.9433                  999.0                   7.686                   124.02               14.99                26.37                0.95                  0.72                  0.83                  247.42                272.77                267.87                0.085                   -0.127                  0.055                   0                    0                    0                    1.2180668115706794    8500.324322342902       8542.547944903381       8653.62902563812        0.5862    -904.01        8497.976           1542.184            2.001          0                    1.522     -2283.77       8542.148           1500.101            3.15           0                    0.8074    -1110.71       8652.25            1375.645            1.719          0                    1.178               3              -685.415      5171.559          1829.617           8.373              0.0                  3      -1.7854463532177756     -2.034290656238681      -2.055903721086874      -1.992187906711002      -1.753809911621096  0.16008879002380372     n      false      false 0.7699565887450994
  214   189.58879112459582 -1.9064712266742037  5.170029759573927  1.0610675559912668 16.2 54925 18.9366779327393 17.2088108062744 16.4844913482666 16.2050247192383 18.7960243225098 17.1053199768066 16.4094314575195 16.1481075286865 0.957212448120103  1.6907043457031996   18.169031753540064 17.701295394897443 16.771462326049797 16.246843700408945 15.757377071380642 18.249031753540063    17.731295394897444    16.781462326049798    16.286843700408944     15.807377071380643     -0.038537673950202134 50.11985634456667  38.17066936798463  -2.17          0.0        -95.67296428264748  37.05543571735251       132.7284                999.0                   1.674                   40.09593571735252       135.7689                999.0                   12.348                  41.01353571735251       136.6865                999.0                   7.915                   124.91               19.15                31.24                0.96                  0.81                  0.89                  268.29                316.81                324.92                3.758                   3.844                   3.87                    0                    0                    0                    4.7217075030063524    8501.94594478608        8546.10958886147        8666.10958886147        0.7984    -2152.05       8501.848           2695.29             3.184          0                    1.85      -4783.63       8546.071           2586.216            4.884          0                    1.404     -3379.95       8666.065           2406.774            3.655          0                    3.5170000000000003  3              -2773.68      5174.558          2369.399           11.492             0.0                  3      -1.2969567430189515     -1.544667416308644      -1.6224426054698742     -1.5288590910434299     -1.389092208984377  0.15996916986083984     n      false      false 1.0037860870361008
  222   189.4844165489724  -1.7975863272875423  5.165900613118332  1.0627644862272647 17.5 54925 19.4502716064453 18.2803249359131 17.7606067657471 17.5530319213867 19.2970123291016 18.1675567626953 17.6788177490234 17.4910144805908 0.6765422821044993 1.1294555664063033   18.725573425292957 18.69301502227784  17.96369121551516  17.517434635162324 17.099859790801926 18.805573425292955    18.723015022277842    17.97369121551516     17.557434635162323     17.149859790801926     1.1536912155151597    23.12358103754693  21.15892246783848  -2.24          0.0        -95.65591284840166  -21.24141284840165      74.4145                 999.0                   2.068                   -30.57861284840166      65.0773                 999.0                   6.301                   -27.165112848401662     68.4908                 999.0                   4.389                   83.43                29.28                43.12                0.94                  0.79                  0.84                  222.26                242.94                246.6                 2.107                   1.843                   1.939                   0                    0                    0                    3.085276583836579     8500.32432323695        8544.46575325728        8664.46575325728        0.5515    -323.955       8500.085           587.4589            1.622          0                    1.772     -1006.42       8544.003           568.0142            3.909          0                    1.436     -756.765       8664.162           527.0826            3.826          0                    -0.3467             3              420.26        5174.995          673.858            9.766              0.0                  3      -1.0329671048192945     -1.2772983663115047     -1.378472043676108      -1.2780933942958195     -1.073600553710931  0.16092295297241213     n      false      false 0.7272930145263992
  242   189.55866614964341 -1.6728992519111725  5.168075101602547  1.0650665186781838 16.1 54925 18.2508544921875 16.9050159454346 16.3926467895508 16.1659832000732 18.1031017303467 16.7963008880615 16.3137969970703 16.1061935424805 0.6901073455809978 1.3068008422852024   17.484593982696545 17.314839916229282 16.592718143463156 16.12565483093257  15.688991241454971 17.564593982696543    17.344839916229283    16.602718143463157    16.16565483093257      15.738991241454972     -0.21728185653684307  37.1887079635741   37.89459064299283  -2.23          0.0        -95.11047430715419  -35.88377430715419      59.2267                 999.0                   2.292                   -37.26247430715419      57.848                  999.0                   14.646                  -36.52747430715419      58.583                  999.0                   9.628                   85.96                15.17                24.17                0.95                  0.61                  0.76                  253.75                301.47                308.5                 1.677                   1.638                   1.659                   0                    0                    0                    2.850795388229926     8503.56756544116        8545.835616111759       8651.9740830064         0.7998    -1211.65       8499.764           1514.941            2.453          0                    1.829     -2635.4        8543.778           1440.944            4.232          0                    1.107     -1546.19       8649.333           1396.577            0.7378         0                    2.0244999999999997  3              -1550.67      5174.064          2308.52            8.131              0.0                  3      -1.5104213084471336     -1.7590533385472742     -1.793675846981478      -1.7312437593968666     -1.5793465708007752 0.15982617451477052     n      false      false 0.7390327453613992
  270   189.7533331442015  -1.5404944350343905  5.174573147545832  1.0677146427907056 16.2 54925 18.9305267333984 17.200122833252  16.4933071136475 16.2464065551758 18.7766380310059 17.086893081665  16.4111843109131 16.1841354370117 0.902757644653299  1.6897449493408985   18.155496006011948 17.685780963897756 16.773101558685344 16.28397994995119  15.827079391479487 18.235496006011946    17.715780963897757    16.783101558685345    16.323979949951188     15.877079391479487     -0.03689844131465492  42.46174749112429  33.015148038438355 -2.17          0.0        -94.22046912650453  39.44313087349548       133.6636                999.0                   1.405                   32.68933087349548       126.9098                999.0                   11.447                  33.03883087349547       127.2593                999.0                   9.992                   130.26               18.7                 22.58                0.94                  0.77                  0.83                  234.82                287.18                300.02                3.784                   3.593                   3.603                   0                    0                    0                    4.53905910254313      8501.94594478608        8545.56164366008        8666.10958886147        1.01      -1954.09       8501.662           1934.07             2.593          0                    1.967     -3605.54       8545.716           1833.459            3.702          0                    1.64      -2849.39       8666.029           1736.969            2.983          0                    3.2142              3              -2189.86      5175.013          1979.018           11.353             0.0                  3      -1.113285351900381      -1.3605280141801774     -1.4394805415785557     -1.354977187199881      -1.2333106010742068 0.1599704812469483      n      true       false 0.9537162780762003
  308   190.04216632534707 -1.7278229861524133  5.1855949222624    1.0649394208809773 16.4 54925 18.9063491821289 17.2949905395508 16.6727657318115 16.4165687561035 18.7747421264648 17.1981544494629 16.6025333404541 16.3633136749268 0.8348407745361008 1.5765876770018998   18.124517955780046 17.747658214569128 16.91787790298461  16.418623199462893 15.952426223754895 18.204517955780045    17.77765821456913     16.927877902984612    16.45862319946289      16.002426223754895     0.10787790298461175   47.12748667179272  29.656365252673833 -1.99          0.0        -93.94312201688786  -155.74662201688784     -61.8035                999.0                   1.651                   -148.96982201688786     -55.0267                999.0                   5.134                   -147.78932201688787     -53.8462                999.0                   4.707                   112.45               43.86                49.58                0.96                  0.92                  0.93                  238.45                293.25                303.13                -1.75                   -1.558                  -1.525                  0                    0                    0                    -0.9157106280235894   8496.54053962232        8540.6301368475         8660.08219164611        0.9644    -2293.21       8496.5             2377.877            2.563          0                    2.126     -4863.6        8540.628           2287.663            4.246          0                    1.543     -3397.59       8660.425           2201.656            3.569          0                    2.943               3              -1466.39      5171.935          1485.423           10.344000000000001 0.0                  3      -1.0456525958784781     -1.2923388288945745     -1.3853016491697427     -1.2908934929270341     -1.1652615825195334 0.16008630232238769     n      false      false 0.8784217834472976
  336   190.28533305134738 -1.5190772726524002  5.193694580236551  1.068936777908253  16.5 54925 18.9352436065674 17.3988742828369 16.7892818450928 16.5500144958496 18.7715187072754 17.2784061431885 16.7019081115723 16.4837627410889 0.7946434020996023 1.4931125640868999   18.16498340606689  17.8466153335571   17.029214744567877 16.54841333389279  16.09914598464959  18.24498340606689     17.8766153335571      17.03921474456788     16.588413333892788     16.14914598464959      0.21921474456787848   42.68489194082609  28.71759042816789  -1.91          0.0        -92.69470096805473  18.66239903194527       111.3571                999.0                   1.009                   8.318599031945269       101.0133                999.0                   5.778                   8.009499031945268       100.7042                999.0                   4.785                   177.23               38.33                49.16                0.95                  0.91                  0.92                  229.01                289.32                305.58                3.153                   2.86                    2.851                   0                    0                    0                    3.63075355689701      8500.86486375333        8545.01369845868        8665.01369845868        0.9564    -1886.97       8501.004           1972.915            2.882          0                    1.934     -3596.98       8545.187           1859.801            4.009          0                    1.647     -2961.66       8665.311           1798.641            3.428          0                    2.9532              3              -1303.51      5173.928          1397.853           11.927999999999999 0.0                  3      -1.063267161479535      -1.3097174965340832     -1.3976024283698312     -1.307485914968805      -1.1726291279296854 0.1601753717956543      n      false      false 0.8488597869873011
  369   190.35308301879044 -1.821713580040501   5.197023918740476  1.063768868586111  17.4 54925 19.910608291626  18.3451404571533 17.7016830444336 17.4327125549316 19.7545623779297 18.2303237915039 17.618408203125  17.3695678710938 0.8607559204100994 1.5242385864258026   19.14715375900269  18.806088848113983 17.955500583648675 17.442322750091495 16.963352260589495 19.22715375900269     18.836088848113985    17.965500583648677    17.482322750091495     17.013352260589496     1.1455005836486762    27.44995446262161  19.170289512680814 -1.82          0.0        -93.34663550536985  2.2926644946301593      95.6393                 999.0                   2.165                   4.205264494630157       97.5519                 999.0                   8.46                    8.245664494630148       101.5923                999.0                   7.255                   92.89                24.71                29.86                0.92                  0.86                  0.88                  258.81                277.0                 285.1                 2.708                   2.762                   2.876                   0                    0                    0                    3.63075355689701      8500.86486375333        8545.01369845868        8665.01369845868        0.7506    -599.433       8500.888           798.5961            2.19           0                    1.858     -1443.61       8545.102           777.1502            3.787          0                    1.594     -1163.78       8664.835           730.0152            2.905          0                    2.1564              3              -450.056      5175.068          603.7985           9.379000000000001  5.775259651337365    3      -0.902903823106876      -1.146672567520985      -1.287133611265455      -1.1550912201604688     -0.9685470356445329 0.16091640046691894     n      false      false 0.9124279022216975
  381   190.7850416301175  -1.7497844584397777  5.212335849520803  1.0655737131303404 16.5 54925 19.0873889923096 17.4796047210693 16.8179702758789 16.5293788909912 18.924129486084  17.3594799041748 16.7308464050293 16.4633159637451 0.8961639404297017 1.5646495819091975   18.32171388626099  17.947642154693558 17.079240398406963 16.54467578887937  16.04608440399167  18.40171388626099     17.97764215469356     17.089240398406965    16.58467578887937      16.09608440399167      0.26924039840696423   29.456747953567447 18.398369492974098 -1.63          0.0        -91.96165823920472  -82.44245823920473      9.5192                  999.0                   2.241                   -94.12325823920472      -2.1616                 999.0                   21.168                  -82.57355823920473      9.3881                  999.0                   13.856                  114.45               7.91                 11.79                0.92                  0.69                  0.76                  329.45                240.16                225.65                0.27                    -0.061                  0.266                   0                    0                    0                    1.0835488637367234    8498.70270168782        8542.27397245169        8662.2739724517         0.8645    -799.87        8498.174           925.2227            2.347          0                    2.044     -1944.62       8542.354           951.2823            3.686          0                    1.986     -1541.96       8662.45            776.4933            4.414          0                    1.7677              3              -232.817      5174.146          576.9996           10.367999999999999 6.340520621306496    3      -0.8221815475851878     -1.0677930467561791     -1.198766738485837      -1.0794548853495451     -0.9609819038085989 0.16021539231872559     n      false      false 0.9502258300781001
  23    190.89762497207172 -2.328288485027467   5.217676037903699  1.0556237860103317 15.3 54926 18.7473964691162 16.5874347686768 15.7010946273804 15.3330202102661 18.589506149292  16.4712619781494 15.6168355941772 15.2691297531128 1.2021322250365998 2.1182441711425994   17.947877550125128 17.143107423782396 16.054494085311923 15.433292970657337 14.85521855354304  18.027877550125126    17.173107423782398    16.064494085311924    15.473292970657337     14.90521855354304      -0.7555059146880758   29.817779930772847 16.217274740226856 -1.81          0.0        -93.591269901968    110.99323009803199      204.5845                999.0                   1.494                   101.977330098032        195.5686                999.0                   6.186                   99.666530098032         193.2578                999.0                   5.926                   108.31               36.11                39.49                0.94                  0.89                  0.91                  207.95                292.25                305.5                 5.792                   5.536                   5.471                   0                    0                    0                    6.365543107203848     8503.39726006986        8547.94594478608        8667.75342446567        1.017     -942.474       8503.413           926.8083            2.572          0                    2.529     -2264.63       8547.67            895.3355            4.369          0                    1.898     -1676.89       8667.812           883.4034            3.344          0                    2.1154              3              -332.475      5176.551          458.572            9.265              0.0                  3      -0.8904975306102457     -1.1396174844387752     -1.2565361145839504     -1.144529915665181      -1.0748704655761625 0.15939559526824953     n      false      false 1.2544145584106996
  44    190.48137457165598 -2.4032600125203354  5.203181677907908  1.0538226725523725 15.5 54926 17.7063598632813 16.3301563262939 15.7593402862549 15.5276327133179 17.5536632537842 16.2178039550781 15.6778526306152 15.4658432006836 0.7519607543944993 1.3358592987061009   16.956213340759284 16.76277458190911  15.98337486267089  15.51081360816956  15.069106035232558 17.036213340759282    16.79277458190911     15.99337486267089     15.550813608169559     15.119106035232559     -0.826625137329108    22.89978165834775  19.411336893681487 -2.0           0.0        -94.94927501764084  -30.42557501764084      64.5237                 999.0                   1.282                   -39.36017501764084      55.5891                 999.0                   9.119                   -38.637475017640845     56.3118                 999.0                   6.985                   155.81               22.47                30.98                0.92                  0.76                  0.83                  255.88                272.49                284.43                1.827                   1.574                   1.595                   0                    0                    0                    2.912501096736378     8500.10958886147        8544.16216117145        8664.46575325729        0.8372    -473.35        8499.949           565.3658            2.394          0                    1.769     -951.327       8543.804           537.9177            3.592          0                    1.418     -706.395       8664.101           498.0406            2.712          0                    1.3565              3              -586.121      5171.297          590.5768           34.804             0.0                  3      -1.5227885359287043     -1.7728513586932804     -1.7917436413677248     -1.7432468792286493     -1.640497638671877  0.15933869989013671     n      false      false 0.8025236129759996
  83    190.09133297966287 -2.335736936364168   5.18926457693051   1.054447135918661  15.7 54926 18.8636798858643 16.8709621429443 16.0836524963379 15.7451419830322 18.7020397186279 16.7520294189453 15.9973936080933 15.6797332763672 1.0722961425780984 1.950010299682603    18.062332744598397 17.388012905120796 16.396449451446525 15.80747299194331  15.25896247863761  18.142332744598395    17.418012905120797    16.406449451446527    15.84747299194331      15.30896247863761      -0.4135505485534736   23.20129306741329  16.30950643030009  -2.2           0.0        -95.83458126148072  -43.863981261480724     51.9706                 999.0                   3.136                   -49.51278126148072      46.3218                 999.0                   7.672                   -48.16658126148072      47.668                  999.0                   7.327                   62.78                28.35                30.85                0.96                  0.89                  0.9                   254.64                286.7                 297.09                1.472                   1.312                   1.35                    0                    0                    0                    2.0017273227507153    8499.01369845868        8543.62162065507        8663.3698628545         0.824     -458.289       8499.312           556.1499            2.083          0                    2.399     -1340.27       8543.429           558.7737            4.022          0                    2.544     -1348.98       8663.627           530.1722            4.197          0                    2.7673              3              -419.589      5172.182          447.1447           9.352              0.0                  3      -0.5541591948413424     -0.8015109285576364     -0.944937565761346      -0.8264217281167907     -0.7515358344726581 0.15966915956115724     n      true       false 1.1258201599121005
  88    190.09041624719066 -2.410845973727868   5.189463022446772  1.0531398129602265 15.5 54926 19.3627872467041 16.9361228942871 15.9274139404297 15.5629854202271 19.1806564331055 16.8021125793457 15.8302183151245 15.4892854690552 1.312827110290499  2.378543853759801    18.552317581176748 17.539519386291484 16.330984611511234 15.7137575244904   15.139329004287802 18.632317581176746    17.569519386291486    16.340984611511235    15.7537575244904       15.189329004287803     -0.4790153884887651   22.432119828495924 15.211837495845135 -2.18          0.0        -96.03740889570248  -95.87580889570248      0.1616                  999.0                   1.052                   -77.04290889570248      18.9945                 999.0                   7.103                   -80.36820889570248      15.6692                 999.0                   8.644                   175.22               36.7                 30.41                0.95                  0.88                  0.88                  236.09                340.92                345.63                0.0050                  0.538                   0.444                   0                    0                    0                    1.0934217771033825    8497.91780805589        8542.54053962232        8662.8219176531         1.014     -546.268       8498.193           538.9236            2.847          0                    2.624     -1353.12       8542.195           515.7529            5.792          0                    1.916     -949.098       8662.402           495.2314            3.809          0                    0.490000000000002   3              9196.17       5178.188          286.6176           93.96              0.0                  3      -0.764243707658685      -1.0121778403669577     -1.1487465510434363     -1.0250422218376116     -0.9472907333984364 0.15961678768920898     n      false      false 1.3731374740599982
  127   189.69012444024264 -2.7102278808396254  5.176464455647546  1.0472902964689683 15.7 54926 18.8116149902344 16.8409671783447 16.0528888702393 15.7524442672729 18.6268005371094 16.7049808502197 15.9542608261108 15.6776580810547 1.0273227691650018 1.9218196868896982   18.015423011779774 17.35831771850581  16.366000976562514 15.818516359329138 15.308071756362736 18.095423011779772    17.38831771850581     16.376000976562516    15.858516359329137     15.358071756362737     -0.44399902343748465  21.79678875430966  13.251415018781957 -2.32          0.0        -97.95832256963179  -72.3451225696318       25.6132                 999.0                   1.924                   -71.52532256963178      26.433                  999.0                   7.107                   -73.8039225696318       24.1544                 999.0                   6.675                   88.24                31.57                35.03                0.95                  0.82                  0.85                  218.6                 294.68                306.22                0.725                   0.749                   0.684                   0                    0                    0                    1.4562503496902839    8498.46575325728        8543.08108013869        8662.8219176531         6.777     -4825.17       8495.586           711.9682            17.31          0                    2.222     -1063.78       8542.898           478.6715            4.67           0                    1.971     -933.901       8662.944           473.8285            3.9            0                    -0.2599999999999909 3              9083.67       5179.667          251.4281           101.68             0.0                  3      -0.9233138796048964     -1.1713787468838361     -1.2717480480829189     -1.175462266345677      -1.0901101249999958 0.15964480078125        n      false      false 1.0885229110718022
