oid,ra,dec,snr,v_rad,v_helio,v_gsr,v_err,prior_teff,param_teff,param_logg,param_feh,param_alpha,chi_sq,_r,_RAJ2000,_DEJ2000,mode,cl,SDSS,m_SDSS,zsp,umag,e_umag,gmag,e_gmag,rmag,e_rmag,imag,e_imag,zmag,e_zmag,RAJ2000,DEJ2000,ObsDate,Q,Separation,g-r,g-i,RA2000,DEC2000
202,161.338375,0.399330555556,67.0937427224,5.8862,5.8857,-131.262,10.03,5003.36,5000.0,5.0,-0.5,2.5E-4,36.9926,1.5E-5,161.338387,0.39933,1,6,J104521.21+002357.5,,,17.917,0.011,16.094,0.0040,15.428,0.0040,15.206,0.0040,15.087,0.0050,161.33839,0.39933,1999.2205,3,1.2012562049207722E-5,0.6659994,0.88799953,10:45:21.21,+00:23:57.6
188,161.339583333,0.18915,35.6156494718,66.1003,66.0948,-71.6854,10.294,5722.14,4504.66,4.99065357523,-1.77634750893,0.221592642443,7.84766,2.2E-5,161.339609,0.18915,1,6,J104521.50+001120.9,,,18.81,0.021,17.141,0.0040,16.523,0.0040,16.304,0.0040,16.196,0.0080,161.339605,0.18915,2001.1455,3,2.5666860105545334E-5,0.61800003,0.8369999,10:45:21.50,+00:11:20.9
829,161.340208333,-2.95816944444,25.9019593665,51.6201,51.6162,-95.4283,9.203,3204.3,5005.63,5.0,-1.5046875,0.4,7.00487,5.3E-5,161.340261,-2.95817,1,6,J104521.66-025729.4,,,20.277,0.071,18.572,0.0080,17.891,0.0070,17.669,0.0070,17.581,0.019,161.340261,-2.958171,2000.1734,1,5.259975400812782E-5,0.68099976,0.9029999,10:45:21.65,-02:57:29.4
555,161.342833333,0.584705555556,61.9283742331,32.3618,32.3591,-104.223,10.461,4488.53,4867.44,4.99961986714,-1.11642983577,0.231292395153,33.6717,1.9E-5,161.342863,0.584712,1,6,J104522.28+003504.9,,,18.189,0.014,16.368,0.0040,15.607,0.0040,15.333,0.0040,15.174,0.0050,161.342852,0.584706,2001.1455,3,3.0357372903648733E-5,0.7609997,1.0349998,10:45:22.28,+00:35:04.9
557,161.343,0.638233333333,46.3411514676,-34.2644,-34.2616,-170.681,11.238,4706.02,4720.31,3.83629257273,-1.33660075901,0.316008715484,19.3509,5.0E-5,161.34305,0.63823,1,6,J104522.33+003817.6,,,18.471,0.015,16.785,0.0040,16.114,0.0040,15.824,0.0040,15.688,0.0060,161.34305,0.638232,1999.2205,3,5.0107892734014866E-5,0.6709995,0.9609995,10:45:22.32,+00:38:17.6
904,161.346041667,-1.77839166667,18.28545124,-22.4659,-22.4642,-166.079,12.487,13823.5,5750.13,3.9284582025,0.445295733879,7.67923610708E-4,17.2163,3.8E-5,161.34608,-1.778392,1,6,J104523.05-014642.2,,,19.909,0.044,18.559,0.0080,18.015,0.0070,17.867,0.0080,17.724,0.02,161.34608,-1.778393,2000.1734,1,3.8315986280148265E-5,0.5440006,0.69199944,10:45:23.05,-01:46:42.2
551,161.347458333,0.515361111111,56.5630309022,27.3395,27.3372,-109.449,10.243,4565.71,4500.95,4.87180853186,-0.830749971338,8.97796904496E-4,28.4581,4.5E-5,161.347511,0.515358,1,6,J104523.40+003055.3,,,18.445,0.017,16.392,0.0040,15.533,0.0040,15.232,0.0040,15.07,0.0050,161.347503,0.515361,2001.1455,3,5.2756681961267054E-5,0.8590002,1.1599998,10:45:23.39,+00:30:55.3
208,161.348875,0.506611111111,60.8319799543,-28.944,-28.9415,-165.752,9.423,4906.72,4950.56,4.99972023408,-0.410037951639,1.77779356074E-4,24.0858,3.3E-5,161.348911,0.506611,1,6,J104523.73+003023.8,,,18.347,0.016,16.535,0.0040,15.846,0.0040,15.602,0.0040,15.47,0.0050,161.348908,0.506611,2001.1455,3,3.599876420535941E-5,0.6890001,0.9329996,10:45:23.73,+00:30:23.8
138,161.351541667,-0.565141666667,75.5487089359,43.5509,43.5472,-96.4774,2.019,4814.08,4772.62,3.67862972878,-1.00000032877,0.36476780579,2.64262,1.5E-5,161.351555,-0.565142,1,6,J104524.37-003354.5,,,18.11,0.013,16.266,0.0040,15.586,0.0040,15.313,0.0040,15.182,0.0050,161.351557,-0.565143,1999.2205,3,1.3336517738090641E-5,0.6800003,0.953001,10:45:24.37,-00:33:54.5
179,161.35175,0.0637111111111,28.6136660064,3748.19,3747.88,3609.74,6.12,-48195.4,7750.0,5.0,0.5,0.4,18.6278,3.4E-5,161.351787,0.063713,1,6,J104524.42+000349.3,,,19.518,0.034,18.164,0.0060,17.613,0.0060,17.383,0.0060,17.303,0.016,161.351784,0.063711,2001.1455,3,3.7048160656400653E-5,0.5509987,0.78100014,10:45:24.42,+00:03:49.4
522,161.35175,0.0637111111111,26.1435014108,106.947,106.938,-31.2039,9.401,-48195.4,4816.69,4.99996037955,-1.86673466336,8.86804486187E-4,9.9108,3.4E-5,161.351787,0.063713,1,6,J104524.42+000349.3,,,19.518,0.034,18.164,0.0060,17.613,0.0060,17.383,0.0060,17.303,0.016,161.351784,0.063711,2001.1455,3,3.7048160656400653E-5,0.5509987,0.78100014,10:45:24.42,+00:03:49.4
156,161.353666667,-0.244502777778,38.7670175901,-0.6798,-0.6798,-139.744,3.757,4562.3,4737.93,4.99999979629,-0.348806550339,0.00105213648221,2.50167,2.7E-5,161.353697,-0.244503,1,6,J104524.88-001440.2,,,20.132,0.051,18.001,0.0060,17.125,0.0050,16.817,0.0050,16.651,0.01,161.353694,-0.244504,2001.1455,3,3.0333537835828644E-5,0.87599945,1.184,10:45:24.88,-00:14:40.2
834,161.355,-2.87355555556,28.6583185978,54.8046,54.8004,-91.9822,5.931,3713.74,5157.45,4.35186736067,-1.13521269418,0.256576449401,6.05743,4.2E-5,161.355042,-2.873556,1,6,J104525.21-025224.8,,,19.795,0.041,18.292,0.0070,17.695,0.0060,17.453,0.0060,17.333,0.014,161.355042,-2.873556,2000.116,3,4.1949543678042664E-5,0.5970001,0.8390007,10:45:25.20,-02:52:24.8
200,161.356833333,0.352605555556,36.7811819642,44.3001,44.2963,-92.9694,9.766,4297.7,5000.0,5.0,-1.5,0.4,7.92923,2.8E-5,161.356861,0.352606,1,6,J104525.64+002109.3,,,19.279,0.023,17.592,0.0050,16.946,0.0050,16.712,0.0050,16.593,0.01,161.356861,0.352606,1999.2205,3,2.7670045707790618E-5,0.6459999,0.87999916,10:45:25.64,+00:21:09.4
205,161.36275,0.44405,32.1327222753,55.5414,55.5367,-81.4454,12.652,5265.73,4508.62,4.57591451564,-2.01749587967,0.395429635194,12.1291,3.7E-5,161.362791,0.444049,1,6,J104527.06+002638.5,,,19.03,0.024,17.532,0.0050,16.908,0.0050,16.664,0.0050,16.56,0.0090,161.362787,0.444049,2001.1455,3,4.101096234385702E-5,0.62399864,0.86800003,10:45:27.06,+00:26:38.6
844,161.366916667,-2.69376666667,28.9067451393,30.1994,30.1971,-116.052,5.569,3931.73,4749.8,4.99981014048,-0.99995697986,5.35462790129E-4,6.34134,1.9E-5,161.366936,-2.693766,1,6,J104528.06-024137.5,,,20.462,0.07,18.472,0.0080,17.686,0.0060,17.38,0.0060,17.195,0.015,161.366936,-2.693766,2000.1734,1,1.932314075430671E-5,0.7859993,1.092001,10:45:28.06,-02:41:37.6
840,161.373625,-2.76473888889,22.9547702727,37.8211,37.8182,-108.627,11.59,3078.83,4641.36,3.50000790818,-0.380778916669,0.197739163911,13.934,2.8E-5,161.373653,-2.764739,1,6,J104529.67-024553.0,,,20.811,0.087,18.803,0.0080,18.082,0.0070,17.82,0.0070,17.703,0.017,161.373653,-2.764739,2000.116,3,2.7967629012701268E-5,0.72099876,0.9829998,10:45:29.67,-02:45:53.1
531,161.377,0.160625,25.3099366951,152.905,152.892,15.0728,11.271,-41039.8,5253.43,4.99968178493,-1.04770780185,6.28445994012E-5,11.4068,4.4E-5,161.377044,0.16063,1,6,J104530.49+000938.2,,,19.504,0.034,18.117,0.0060,17.569,0.0060,17.344,0.0060,17.269,0.016,161.377044,0.160626,2001.1455,3,4.428300784383409E-5,0.54800034,0.7730007,10:45:30.48,+00:09:38.2
501,161.378583333,-0.231930555556,51.2853774619,68.8574,68.8516,-70.1439,2.216,4629.86,4619.41,4.14216855744,-0.761185608009,0.320766263214,3.26492,3.0E-5,161.378614,-0.231928,1,6,J104530.86-001354.9,,,19.597,0.036,17.413,0.0050,16.487,0.0040,16.149,0.0040,15.957,0.0070,161.378613,-0.231931,2001.1455,3,3.077304575133173E-5,0.9260006,1.2639999,10:45:30.86,-00:13:55.0
876,161.37875,-2.24791666667,28.7856203421,-41.854,-41.8508,-186.794,12.419,3852.33,4250.0,5.0,-2.0,0.4,7.47878,1.6E-5,161.378766,-2.247918,1,6,J104530.90-021452.5,,,20.5,0.072,18.659,0.0090,17.885,0.0070,17.573,0.0070,17.449,0.02,161.378766,-2.247918,2000.1734,1,1.604318916468238E-5,0.77400017,1.0860004,10:45:30.90,-02:14:52.5
860,161.380125,-2.43706388889,37.651588145,32.9044,32.9019,-112.588,3.418,4171.24,4471.71,4.49998506748,-1.23127037289,0.254690286725,3.58941,4.4E-5,161.380169,-2.437063,1,6,J104531.24-022613.4,,,20.45,0.054,18.199,0.0060,17.267,0.0050,16.928,0.0050,16.737,0.01,161.380169,-2.437063,2000.116,3,4.396918933697732E-5,0.9319992,1.2709999,10:45:31.23,-02:26:13.4
180,161.38275,0.0689416666667,29.3599841109,26.6385,26.6362,-111.451,4.646,4127.63,5169.2,4.44863343481,-0.286659188851,0.123910883546,4.14557,2.7E-5,161.38278,0.068942,1,6,J104531.86+000408.1,,,19.974,0.048,18.172,0.0070,17.524,0.0060,17.273,0.0060,17.142,0.015,161.382777,0.068941,2001.1455,3,3.0001830094922524E-5,0.6480007,0.89900017,10:45:31.86,+00:04:08.2
562,161.383583333,0.691844444444,34.200885391,-2.5157,-2.5155,-138.721,10.19,5040.45,4712.0,4.32011569359,-0.919456926003,6.41608771162E-4,55.9615,4.9E-5,161.38363,0.691845,1,6,J104532.07+004130.6,,,18.767,0.017,17.009,0.0040,16.362,0.0040,16.126,0.0050,16.032,0.0070,161.383632,0.691846,1999.2205,3,4.666690491665784E-5,0.64700127,0.8830013,10:45:32.06,+00:41:30.6
141,161.385083333,-0.491358333333,43.5254757702,22.0969,22.0951,-117.667,3.475,5362.53,4607.49,4.49999736249,-1.04982970149,0.162594443382,2.88736,1.4E-5,161.385095,-0.491357,1,6,J104532.42-002928.8,,,19.41,0.027,17.489,0.0050,16.766,0.0040,16.527,0.0050,16.404,0.0080,161.385097,-0.491357,1999.2205,3,1.174251485686863E-5,0.7229996,0.9619999,10:45:32.42,-00:29:28.9
485,161.385083333,-0.491358333333,42.2812860888,17.3055,17.304,-122.459,3.184,5362.53,5117.61,4.99999778691,-0.526145128507,3.35629995418E-7,5.14739,1.4E-5,161.385095,-0.491357,1,6,J104532.42-002928.8,,,19.41,0.027,17.489,0.0050,16.766,0.0040,16.527,0.0050,16.404,0.0080,161.385097,-0.491357,1999.2205,3,1.174251485686863E-5,0.7229996,0.9619999,10:45:32.42,-00:29:28.9
494,161.385916667,-0.296083333333,47.7841508583,8.5055,8.5048,-130.673,4.048,5004.76,4908.98,4.99974923008,-0.500199857002,1.99772626944E-4,5.14453,3.0E-5,161.385949,-0.296088,1,6,J104532.62-001745.9,,,19.053,0.024,17.088,0.0040,16.344,0.0040,16.1,0.0040,15.995,0.0070,161.385947,-0.296084,2001.1455,3,3.2667610169386436E-5,0.7439995,0.98799896,10:45:32.62,-00:17:45.9
875,161.3885,-2.26998055556,29.6200055125,-37.8939,-37.8911,-182.886,19.773,4045.79,4500.0,5.0,-2.0,0.4,13.7052,3.0E-5,161.38853,-2.269982,1,6,J104533.24-021611.9,,,20.698,0.085,18.682,0.0090,17.854,0.0060,17.536,0.0070,17.393,0.018,161.38853,-2.269982,2000.1734,1,3.0011239118143788E-5,0.8279991,1.1459999,10:45:33.24,-02:16:11.9
848,161.389416667,-2.59906666667,34.6519146367,16.589,16.5878,-129.36,5.281,5348.59,4696.43,4.99999056647,-0.892387391574,6.58050358075E-5,4.80474,2.4E-5,161.389441,-2.599066,1,6,J104533.46-023556.6,,,20.361,0.063,18.268,0.0070,17.443,0.0050,17.121,0.0050,16.945,0.012,161.389441,-2.599066,2000.1734,1,2.431710917837E-5,0.82499886,1.1469994,10:45:33.46,-02:35:56.6
553,161.391541667,0.548147222222,43.5464489125,55.0558,55.0512,-81.5799,7.627,4582.93,4500.17,4.99990239576,-0.970496295841,4.68962967257E-4,23.4787,3.0E-5,161.391579,0.548143,1,6,J104533.97+003253.3,,,19.398,0.031,17.368,0.0050,16.535,0.0040,16.207,0.0040,16.015,0.0070,161.391572,0.548146,2001.1455,3,3.756930247173778E-5,0.8330002,1.1609993,10:45:33.97,+00:32:53.3
865,161.39875,-2.39647777778,24.3931097589,45.5927,45.5892,-99.76,7.585,11498.0,4586.07,3.99991260603,-1.73062464167,0.215482219668,5.66385,3.6E-5,161.398786,-2.396478,1,6,J104535.70-022347.3,,,20.449,0.054,18.787,0.0080,18.096,0.0070,17.801,0.0070,17.619,0.017,161.398786,-2.396478,2000.116,3,3.5969200927593784E-5,0.691,0.98600006,10:45:35.70,-02:23:47.3
554,161.39975,0.519366666667,31.0185284771,-38.4236,-38.4204,-175.128,12.805,4376.64,4934.04,4.65626131745,-0.499853054407,7.77258490105E-4,18.5117,4.1E-5,161.399791,0.51937,1,6,J104535.95+003109.7,,,19.764,0.039,17.993,0.0060,17.303,0.0050,17.034,0.0060,16.898,0.011,161.399791,0.519366,2001.1455,3,4.113359920949352E-5,0.69000053,0.95899963,10:45:35.94,+00:31:09.7
166,161.400625,-0.111352777778,59.4691584819,6.8854,6.8848,-131.722,5.919,4332.46,4748.59,4.37701041964,-0.515189718641,5.40410027233E-5,24.29,2.3E-5,161.400645,-0.111353,1,6,J104536.15-000640.8,,,18.716,0.017,16.858,0.0040,16.07,0.0040,15.785,0.0040,15.628,0.0060,161.400648,-0.111352,1999.2205,3,2.0001196761487434E-5,0.7880001,1.073,10:45:36.15,-00:06:40.9
214,161.404625,0.567369444444,38.0542416187,-20.7697,-20.7679,-157.324,9.959,5135.01,5123.44,4.99900491068,-0.481395443064,4.51550490131E-5,12.5302,4.8E-5,161.404675,0.567371,1,6,J104537.12+003402.5,,,19.446,0.032,17.528,0.0050,16.837,0.0050,16.593,0.0050,16.494,0.0090,161.404673,0.567369,2001.1455,3,5.0021741415086214E-5,0.691,0.93499947,10:45:37.11,+00:34:02.5
898,161.405083333,-1.93710277778,33.0174163173,2.6546,2.6544,-141.35,13.47,4911.45,5297.39,4.99958606353,-0.546187794613,1.30480158345E-6,15.587,2.1E-5,161.405104,-1.937103,1,6,J104537.22-015613.5,,,19.243,0.025,17.694,0.0050,17.067,0.0050,16.833,0.0050,16.721,0.011,161.405104,-1.937103,2000.116,3,2.0656384908144417E-5,0.6270008,0.86100006,10:45:37.22,-01:56:13.6
822,161.406583333,-3.07619722222,26.4102980902,83.5026,83.4961,-63.8041,9.559,4935.61,4976.43,3.50022490631,-0.979177007205,0.399998082413,6.5944,1.7E-5,161.4066,-3.076199,1,6,J104537.58-030434.3,,,19.429,0.036,18.138,0.0070,17.616,0.0060,17.445,0.0060,17.368,0.016,161.4066,-3.076199,2000.1734,1,1.6737664351117182E-5,0.52200127,0.6930008,10:45:37.58,-03:04:34.3
831,161.409458333,-2.87132777778,36.7142633562,84.9993,84.9927,-61.7151,3.453,5725.26,4756.97,4.12279080953,-1.36333269649,0.299506598223,3.70226,2.6E-5,161.409484,-2.871328,1,6,J104538.27-025216.7,,,19.238,0.027,17.66,0.0050,17.029,0.0050,16.807,0.0050,16.67,0.0090,161.409484,-2.871328,2000.116,3,2.5635739496528826E-5,0.6310005,0.85300064,10:45:38.27,-02:52:16.8
502,161.409625,-0.284933333333,35.0855556578,113.123,113.114,-26.0013,5.224,5643.91,5019.14,2.15034738006,-0.925294570202,0.399991441659,6.59445,4.6E-5,161.409671,-0.284931,1,6,J104538.32-001705.7,,,19.316,0.029,17.778,0.0050,17.123,0.0050,16.873,0.0050,16.745,0.011,161.409671,-0.284935,2001.1455,3,4.605857263693337E-5,0.6550007,0.9050007,10:45:38.31,-00:17:05.8
888,161.41525,-2.10661666667,29.0154093877,249.807,249.788,105.302,12.604,3691.94,4087.09,0.731746655374,-2.84855727335,0.339331715938,8.82149,4.3E-5,161.415293,-2.106616,1,6,J104539.67-020623.8,,,20.133,0.051,18.476,0.0080,17.786,0.0060,17.495,0.0060,17.345,0.018,161.415293,-2.106616,2000.1734,1,4.297610990320955E-5,0.69000053,0.980999,10:45:39.66,-02:06:23.8
507,161.418083333,-0.138597222222,66.4185356282,40.419,40.4156,-98.2506,3.676,4603.02,4500.14,4.92483435696,-0.762917193399,1.52711772757E-5,5.11211,2.3E-5,161.418101,-0.138599,1,6,J104540.34-000818.9,,,18.928,0.019,16.651,0.0040,15.73,0.0040,15.413,0.0040,15.248,0.0050,161.418106,-0.138597,1999.2205,3,1.7756169570002263E-5,0.9209995,1.237999,10:45:40.34,-00:08:18.9
510,161.420208333,-0.118191666667,77.0933224805,30.3571,30.3545,-108.248,1.847,4893.07,4892.45,4.29227501742,-1.48242238384,0.383575491574,2.33744,5.2E-5,161.420257,-0.118193,1,6,J104540.86-000705.4,,,17.523,0.0090,15.946,0.0030,15.334,0.0040,15.107,0.0040,14.997,0.0050,161.42026,-0.118192,1999.2205,3,4.8685157732367985E-5,0.61200047,0.83899975,10:45:40.85,-00:07:05.5
183,161.420625,0.098475,37.2405674404,8.3074,8.3067,-129.644,11.232,4945.87,5000.0,5.0,-1.50991667197,0.4,8.83703,2.1E-5,161.420652,0.098474,1,6,J104540.95+000554.5,,,19.399,0.032,17.592,0.0050,16.898,0.0050,16.637,0.0050,16.536,0.01,161.420646,0.098475,2001.1455,3,2.7018472275420087E-5,0.69399834,0.9549999,10:45:40.95,+00:05:54.5
526,161.420916667,0.119094444444,27.6484524009,-14.8124,-14.8112,-152.7,10.172,4348.75,4750.25,4.47565205484,-1.52350474521,0.256258633776,9.35349,4.4E-5,161.420965,0.119096,1,6,J104541.03+000708.7,,,19.764,0.041,17.945,0.0060,17.274,0.0050,17.017,0.0050,16.941,0.013,161.420961,0.119095,2001.1455,3,4.8357921241888944E-5,0.6709995,0.9279995,10:45:41.02,+00:07:08.7
474,161.420958333,-0.681141666667,75.6338514965,-5.367,-5.3665,-145.649,3.484,4800.18,4866.36,4.99999873446,-0.860884777831,5.73623505229E-4,4.35065,1.8E-5,161.420977,-0.681139,1,6,J104541.03-004052.1,,,17.938,0.014,16.088,0.0030,15.391,0.0040,15.152,0.0040,15.041,0.0050,161.420976,-0.681142,2001.1455,3,1.8855205071279976E-5,0.69699955,0.9359989,10:45:41.03,-00:40:52.1
852,161.421625,-2.58175,35.4449844665,1.4913,1.4911,-144.366,3.938,3924.3,5000.2,4.9602687811,-1.31218183964,0.202708863627,4.28317,4.1E-5,161.421666,-2.581749,1,6,J104541.20-023454.3,,,19.419,0.031,17.904,0.0060,17.283,0.0050,17.028,0.0050,16.915,0.012,161.421666,-2.581749,2000.1734,1,4.097058941812986E-5,0.6209984,0.87599945,10:45:41.19,-02:34:54.3
559,161.432166667,0.599052777778,37.7813436982,9.0424,9.0416,-127.384,10.749,4498.51,4782.04,4.99989686657,-0.499263610657,2.86414108791E-5,39.794,5.0E-5,161.432221,0.59905,1,6,J104543.73+003556.5,,,19.523,0.033,17.344,0.0050,16.429,0.0040,16.09,0.0040,15.962,0.0070,161.432217,0.599052,2001.1455,3,5.440099483439855E-5,0.914999,1.2539997,10:45:43.72,+00:35:56.6
827,161.442708333,-2.95425555556,32.6380079507,3733.3,3733.01,3586.1,6.882,4252.85,7000.17,5.0,0.5,2.49877929688E-4,17.202,2.5E-5,161.442733,-2.954256,1,6,J104546.25-025715.3,,,19.277,0.033,17.917,0.0060,17.429,0.0050,17.203,0.0060,17.142,0.013,161.442733,-2.954256,2000.1734,1,2.4638226442553893E-5,0.48799896,0.7140007,10:45:46.25,-02:57:15.3
160,161.443625,-0.169097222222,66.220202615,181.154,181.139,42.4131,2.081,4444.57,4803.58,3.44524961008,-2.39324881537,3.21408548346E-4,1.58756,4.1E-5,161.443666,-0.169097,1,6,J104546.48-001008.7,,,18.032,0.012,16.598,0.0040,15.976,0.0040,15.697,0.0040,15.546,0.0060,161.443666,-0.169097,1999.2205,3,4.100042365069062E-5,0.62199974,0.901,10:45:46.47,-00:10:08.7
506,161.444916667,-0.160638888889,41.665259335,40.9341,40.9306,-97.7679,2.914,4616.03,4503.57,4.67863640394,-1.1790323228,0.257130179841,6.07892,2.1E-5,161.444932,-0.160638,1,6,J104546.78-000938.3,,,19.659,0.029,17.585,0.0070,16.726,0.0070,16.405,0.0080,16.263,0.01,161.444938,-0.160639,1999.2205,3,1.535868367521425E-5,0.85899925,1.1799984,10:45:46.78,-00:09:38.3
498,161.446833333,-0.205580555556,77.5645333638,23.1966,23.1947,-115.636,2.304,4295.21,4324.11,4.99999986774,-0.435462605176,3.00742538213E-4,9.09624,1.8E-5,161.446843,-0.205584,1,6,J104547.24-001220.0,,,19.0,0.02,16.569,0.0040,15.499,0.0040,15.07,0.0040,14.816,0.0050,161.446851,-0.205581,1999.2205,3,1.0262255115473042E-5,1.0700006,1.4990005,10:45:47.24,-00:12:20.1
826,161.448333333,-2.92023055556,35.2715522406,278.635,278.613,131.813,3.183,4976.3,4048.17,0.639471221787,-2.69287917324,0.276734905124,4.22513,3.2E-5,161.448364,-2.920223,2,6,J104547.60-025512.8,*,,19.659,0.043,17.951,0.0060,17.265,0.0050,16.952,0.0050,16.818,0.011,161.448364,-2.920223,2000.1734,1,3.154537135192039E-5,0.6860008,0.99900055,10:45:47.60,-02:55:12.8
837,161.4485,-2.736275,33.5686697803,67.7396,67.7343,-78.5352,5.517,4636.93,5245.05,4.49982583517,-0.764996977437,0.289286310531,5.84282,3.1E-5,161.448531,-2.736276,1,6,J104547.64-024410.5,,,19.449,0.032,17.743,0.0050,17.078,0.0050,16.832,0.0050,16.701,0.0090,161.448531,-2.736276,2000.116,3,3.098079861784107E-5,0.6650009,0.9109993,10:45:47.64,-02:44:10.6
148,161.448875,-0.316038888889,44.6929055953,-0.8888,-0.8887,-140.047,2.02,4188.65,4750.0,5.0,-1.50064394914,0.4,2.70464,2.0E-5,161.448904,-0.316032,1,6,J104547.73-001857.7,,,19.218,0.028,17.336,0.0050,16.523,0.0040,16.221,0.0040,16.079,0.0080,161.448895,-0.316038,2001.1455,3,2.980656312774465E-5,0.8129997,1.1149998,10:45:47.73,-00:18:57.7
493,161.448875,-0.316038888889,41.849877317,-3.0202,-3.0199,-142.179,2.19,4188.65,4582.52,4.18956473285,-1.18936786443,0.268295060147,3.94184,2.0E-5,161.448904,-0.316032,1,6,J104547.73-001857.7,,,19.218,0.028,17.336,0.0050,16.523,0.0040,16.221,0.0040,16.079,0.0080,161.448895,-0.316038,2001.1455,3,2.980656312774465E-5,0.8129997,1.1149998,10:45:47.73,-00:18:57.7
509,161.448875,-0.125711111111,36.1342111216,141.081,141.069,2.48021,3.341,4182.52,4454.22,4.50102565068,-1.58947138184,0.399128676777,4.99368,4.0E-5,161.448915,-0.125713,1,6,J104547.74-000732.5,,,19.687,0.029,17.893,0.0060,17.131,0.0050,16.823,0.0050,16.667,0.01,161.448915,-0.125711,1999.2205,3,4.004447776737324E-5,0.76199913,1.0699997,10:45:47.73,-00:07:32.6
478,161.451916667,-0.576066666667,60.8244062728,-16.2267,-16.2253,-156.156,2.256,4317.91,4720.68,4.49998318327,-0.853923205389,0.163802821586,2.60828,4.4E-5,161.451958,-0.576073,1,6,J104548.47-003433.8,,,19.09,0.021,16.892,0.0040,15.933,0.0040,15.583,0.0040,15.393,0.0050,161.451961,-0.576066,1999.2205,3,4.181333875843131E-5,0.9590006,1.309,10:45:48.46,-00:34:33.8
913,161.452208333,-1.66364166667,44.7677594114,15.8368,15.8356,-127.309,10.351,4195.75,4750.0,5.0,-1.5,0.4,85.1515,4.0E-5,161.452249,-1.663643,1,6,J104548.54-013949.1,,,19.336,0.03,17.412,0.0050,16.643,0.0040,16.382,0.0040,16.192,0.0080,161.452248,-1.663643,2000.1734,1,4.067171918472495E-5,0.769001,1.0300007,10:45:48.53,-01:39:49.1
515,161.456541667,-0.0527777777778,43.7287399516,16.8429,16.8415,-121.519,2.961,4205.99,4000.0,0.0,-1.0,0.0,53.2936,4.0E-5,161.456584,-0.05278,1,6,J104549.58-000309.9,,,18.572,0.015,17.139,0.0050,16.572,0.0040,16.363,0.0050,16.287,0.0080,161.456582,-0.052776,1999.2205,3,4.239126840530347E-5,0.56699944,0.77599907,10:45:49.57,-00:03:10.0
134,161.45675,-0.581283333333,55.1738131563,98.1227,98.1142,-41.8261,1.827,5865.91,4449.77,2.40025784301,-2.04372437749,0.364449380074,1.96732,4.6E-5,161.456794,-0.581285,1,6,J104549.63-003452.6,,,18.559,0.016,16.962,0.0040,16.304,0.0040,16.042,0.0040,15.905,0.0060,161.456796,-0.581284,1999.2205,3,4.402929158623002E-5,0.65799904,0.9200001,10:45:49.62,-00:34:52.6
558,161.457166667,0.481719444444,26.6789966053,82.1295,82.1226,-54.6268,12.639,4897.63,4108.68,2.07053767565,-1.71707623866,0.39816341191,34.9595,2.7E-5,161.457196,0.481718,1,6,J104549.72+002854.1,,,19.288,0.03,17.89,0.0060,17.359,0.0050,17.152,0.0060,17.063,0.012,161.457194,0.481719,2001.1455,3,2.9367507363205118E-5,0.53100014,0.73799896,10:45:49.72,+00:28:54.2
549,161.457666667,0.389116666667,35.3780054763,12.565,12.5639,-124.465,8.874,4939.23,4997.04,4.49709491806,-0.862333195561,0.351317909777,21.0184,4.0E-5,161.457705,0.389118,1,6,J104549.85+002320.8,,,19.656,0.029,17.581,0.0050,16.747,0.0050,16.452,0.0050,16.256,0.0080,161.457707,0.389117,1999.2205,3,3.835529808717444E-5,0.83399963,1.1289997,10:45:49.84,+00:23:20.8
883,161.45875,-2.18347777778,50.1591218025,44.6951,44.6917,-99.9634,7.748,4577.93,4750.0,5.0,-1.575,0.4,10.4598,1.9E-5,161.458769,-2.183478,1,6,J104550.10-021100.5,,,19.583,0.034,17.482,0.0050,16.63,0.0040,16.328,0.0040,16.186,0.0090,161.458769,-2.183478,2000.1734,1,1.8987505339104204E-5,0.8520012,1.1540012,10:45:50.10,-02:11:00.5
