# oid   ra              dec                verr     vgsr                  ew        b                    l                    u           g           r_cone       i            z            err_u         err_g         err_r         err_i         err_z         dered_u     dered_g     dered_r      dered_i      dered_z     
  913   161.452208333   -1.66364166667     6.619    -135.46579962158202   0.8865    48.24794679161995    251.46617340077847   19.335598   17.411873   16.643085    16.381996    16.192492    0.029524865   0.004780185   0.003976832   0.004258397   0.00776262    19.092775   17.233206   16.513502    16.283737    16.122824   
  914   161.507333333   -1.719325          10.795   -110.26800173339844   0.6508    48.24630085238155    251.5837774031557    19.9971     18.369053   17.723524    17.49122     17.338333    0.047131084   0.007213312   0.005881928   0.006682822   0.015311538   19.758123   18.193216   17.595993    17.394518    17.26977    
  915   161.595416667   -1.75560833333     6.919    -72.9251609375002     0.7791    48.281354464829285   251.71675287485107   20.086395   18.633202   18.013718    17.7722      17.659239    0.049505077   0.008318074   0.0070361225  0.008068293   0.020468174   19.848839   18.45841    17.886944    17.676071    17.591082   
  916   161.544625      -1.68029166667     4.762    -111.28909903564453   0.7258    48.30026627503937    251.5832372563583    18.54246    16.96386    16.341236    16.124886    16.016258    0.017335774   0.003909234   0.0035619417  0.0037933816  0.0067725116  18.304083   16.788464   16.214024    16.028425    15.9478655  
  917   161.775583333   -1.93441388889     17.591   74.88620500488281     0.4517    48.27698889504893    252.09803773623332   20.337643   18.914501   18.32757     18.072187    17.923386    0.05098061    0.008965954   0.007838321   0.008584506   0.023746442   20.10432    18.742825   18.203056    17.977772    17.856443   
  919   161.713166667   -1.90044444444     5.889    -70.87910000000022    0.5628    48.25845025969696    251.99503594585596   18.976717   17.556099   16.900665    16.6408      16.506088    0.020787207   0.0049433177  0.004510706   0.004660225   0.009451021   18.739965   17.381899   16.77432     16.544998    16.438162   
  920   161.8605        -2.050575          3.861    -188.29029950561522   0.8055    48.25133419518544    252.31065647270717   19.969044   18.140278   17.41675     17.161713    17.040213    0.039054014   0.007372014   0.0066027422  0.007102277   0.014092897   19.718622   17.95602    17.283112    17.060379    16.968365   
  921   161.835541667   -2.05919444444     4.806    -133.3224998779297    0.573     48.22792729433915    252.29243327614313   18.962477   17.302555   16.634384    16.376806    16.254795    0.020433035   0.005914294   0.00552613    0.0058889217  0.009926515   18.7169     17.121862   16.50333     16.277431    16.184338   
  922   161.683583333   -1.74785555556     6.172    -136.4125000640869    0.6111    48.348090198088826   251.8041521129719    19.035559   17.523655   16.95924     16.75058     16.664225    0.024844103   0.0049416157  0.004352206   0.004856671   0.010576676   18.799051   17.349636   16.833027    16.654877    16.596369   
  923   161.82425       -1.96987222222     8.338    -123.75279946594239   0.7955    48.28486593183731    252.18767689828405   20.232468   18.587242   17.8748      17.59206     17.474024    0.047487155   0.0074682273  0.006329693   0.006709463   0.017140126   19.992594   18.410746   17.74679     17.494993    17.405203   
  924   161.788         -1.88049722222     14.667   144.01743906249993    0.1778    48.32453878035791    252.0555348072503    19.874119   18.481901   17.875845    17.653048    17.542091    0.036440518   0.0069612535  0.0063386136  0.006728651   0.017402647   19.642246   18.31129    17.752104    17.55922     17.475565   
  925   161.908416667   -2.04118333333     4.383    -89.11999885864257    0.1378    48.29110032082807    252.35314359072186   19.404552   17.979078   17.358469    17.091263    16.972738    0.026525129   0.0056879083  0.0050597177  0.00535662    0.012198876   19.150463   17.792122   17.222874    16.988443    16.89984    
  926   161.67475       -1.61378333333     6.249    -121.80100101928711   0.6955    48.43850201733974    251.65446334649988   18.911097   17.289326   16.652264    16.404612    16.269646    0.020704638   0.0045108404  0.0040802266  0.0043643448  0.0073684286  18.676117   17.116428   16.526865    16.309525    16.202229   
  927   161.765416667   -1.77405277778     8.171    -24.568301464843742   0.2708    48.385845834321074   251.92026053418203   19.393873   17.995165   17.392027    17.117151    17.04137     0.029965574   0.0058987504  0.0050997604  0.0055414457  0.012566343   19.158745   17.82216    17.26655     17.022005    16.973911   
  928   161.893708333   -1.96429166667     3.989    -57.616402941894535   0.9637    48.33677368600688    252.2575502722338    20.006416   18.022049   17.197603    16.874592    16.696554    0.040760685   0.005830482   0.004864085   0.0050093993  0.010553583   19.759245   17.840181   17.065699    16.774572    16.625639   
  929   161.736458333   -1.64815277778     6.922    -70.40999622802734    0.6857    48.45655709106647    251.75734349312725   18.672478   17.024345   16.398306    16.154995    16.0311      0.017019585   0.0042407606  0.0039219875  0.004159639   0.0066728555  18.438179   16.851952   16.273272    16.060184    15.963877   
  930   161.744666667   -1.62969166667     4.849    -144.16830002555847   0.6569    48.47555473328222    251.74695203540057   18.857794   17.15988    16.479801    16.303886    16.19373     0.018729273   0.0044337506  0.003986502   0.0043001994  0.007157508   18.624098   16.987928   16.355087    16.20932     16.12668    
  931   161.831666667   -1.816225          8.49     -88.34370119628909    0.7637    48.40116392435335    252.03619697598492   20.221718   18.210613   17.322577    16.972363    16.794794    0.055833023   0.006547513   0.0049521658  0.0052288948  0.0106375     19.98768    18.03841    17.197681    16.877657    16.727648   
  933   161.888166667   -1.92871666667     5.751    -118.79970046386717   0.7085    48.35872389343424    252.2146066236433    19.591284   17.695784   16.889528    16.571646    16.396984    0.031584114   0.005135426   0.004376623   0.004545785   0.008858735   19.34777    17.51661    16.759575    16.473106    16.327118   
  934   161.922291667   -1.99448333333     7.397    -29.04960024414062    0.8894    48.33453894843988    252.31997308671185   20.170078   18.561306   17.885061    17.621178    17.466984    0.045093212   0.0074918214  0.0064322273  0.006779663   0.017058078   19.918213   18.375986   17.750652    17.519258    17.394722   
  935   161.846541667   -1.61563888889     4.676    -43.30369902343749    0.7288    48.556286201639516   251.84304906761673   19.257309   17.542875   16.85746     16.600761    16.453417    0.023190798   0.0048722024  0.0042618355  0.0046021114  0.00802433    19.027775   17.373985   16.734968    16.50788     16.387562   
  936   161.897958333   -1.81196111111     4.465    -137.44970021514894   0.8223    48.45000950967972    252.10396843445923   19.976486   17.982769   17.158043    16.879967    16.74435     0.04754121    0.0060374225  0.004689161   0.005117567   0.010517778   19.737959   17.807262   17.03075     16.783445    16.675915   
  937   161.817958333   -1.63103055556     6.818    -104.41880065307619   0.3581    48.52538990245181    251.82803639183044   19.683374   18.16893    17.659311    17.370188    17.253017    0.031033317   0.0061908173  0.0055649453  0.006191127   0.01286678    19.452261   17.998878   17.535976    17.276667    17.186708   
  938   162.016333333   -2.14574722222     7.41     160.35438950195314    0.3746    48.2891992189484     252.57892079928382   19.328327   17.896914   17.328083    17.124197    17.03265     0.030723548   0.0056562535  0.0051377015  0.0054577426  0.014239373   19.087618   17.7198     17.199627    17.026793    16.963589   
  939   161.86825       -1.60640833333     15.892   -122.31880082397461   0.08576   48.57795710561043    251.85700798167602   19.539011   18.387949   17.84415     17.682558    17.51267     0.028137246   0.006893004   0.006166414   0.0072708684  0.015404639   19.310608   18.219893   17.722261    17.590134    17.44714    
  940   161.899625      -1.59915277778     3.59     -118.66400050354002   0.8355    48.60493726289721    251.8836583311467    19.074192   17.105059   16.333162    16.0467      15.869806    0.021619022   0.0044438145  0.003801868   0.004061321   0.006307695   18.847944   16.938587   16.212423    15.955146    15.804894   
  941   162.089083333   -2.31801944444     6.368    -129.12870007629394   0.7867    48.213372032222345   252.8356019735093    20.691385   18.810652   18.105865    17.860147    17.717453    0.062225625   0.008396756   0.0069757295  0.007420206   0.01801337    20.471523   18.648878   17.988535    17.77118     17.654373   
  942   161.967375      -1.86610833333     8.651    -117.9712005401611    0.6507    48.45866778277441    252.2360563723583    19.872622   18.402308   17.746658    17.53323     17.400986    0.04412427    0.0072787115  0.006185706   0.0069679865  0.015493767   19.621822   18.217772   17.612818    17.431742    17.32903    
  943   162.07375       -2.36709722222     6.389    -127.90879983215333   0.5626    48.16705612062533    252.86909523800944   19.935287   18.47927    17.939844    17.734869    17.646494    0.036241483   0.0072642635  0.0064472747  0.007136789   0.017409513   19.717096   18.318727   17.823404    17.646576    17.583893   
  945   161.9695        -1.53894166667     6.029    -111.87790094299318   0.6505    48.69671981685906    251.89681684192635   19.841864   18.052328   17.3457      17.08196     16.92937     0.03442038    0.007553661   0.0065151397  0.00728931    0.011684151   19.61935    17.888605   17.226954    16.991919    16.86553    
  946   162.04275       -1.96272777778     9.796    -38.79730372314452    0.3618    48.44040299297004    252.41870237852171   18.842867   17.624926   17.081837    16.872429    16.814438    0.018935716   0.005115076   0.004726183   0.005070479   0.011133482   18.593996   17.441809   16.949026    16.771723    16.743036   
  947   162.021041667   -1.86436388889     4.724    -154.17949257812506   0.5739    48.496865780512074   252.29289175696624   19.286028   17.786306   17.21551     16.998804    16.908148    0.02919399    0.00546658    0.004846854   0.005371331   0.011385382   19.03326    17.600323   17.080618    16.89652     16.835627   
  948   162.090958333   -1.97083333333     7.595    -72.13499841308595    0.3941    48.46760838539039    252.47988724961226   19.873232   18.470171   17.848265    17.595089    17.471104    0.036261793   0.0082843155  0.00751462    0.0083227875  0.018043993   19.635612   18.295334   17.721458    17.498936    17.40293    
  949   162.027916667   -1.58410277778     2.438    -162.23800056762695   0.737     48.70450321167851    252.00805340359085   19.225473   17.50825    16.834389    16.57703     16.439327    0.023762377   0.0050452366  0.0043021166  0.004700103   0.008040397   19.009157   17.349087   16.71895     16.489496    16.377264   
  950   162.090083333   -1.63070555556     5.963    -45.57409741210937    0.358     48.713724044008764   252.12495355179647   19.444153   18.146889   17.611021    17.390768    17.284462    0.026361343   0.00611554    0.0054917145  0.0061626835  0.01279372    19.226698   17.986887   17.494974    17.302774    17.222073   
  951   162.086958333   -1.81685833333     4.853    -120.71969917297363   0.8105    48.57667941477198    252.31568515290655   20.427637   18.472631   17.765347    17.520063    17.45338     0.068640284   0.00761854    0.006189828   0.007085746   0.016222319   20.194584   18.301153   17.640976    17.425756    17.386517   
