# log(age/yr)	M_ini   	M_act	logL/Lo	logTe	logG	mbol    u       g       r       i       z       J       H       Ks	C/O	M_hec	period	pmode	logMdot	int_IMF
	10.00	0.8854690194	0.7800	1.7310	3.7554	2.5667	0.442	1.892	0.825	0.449	0.322	0.278	-0.649	-0.997	-1.040	0.4787	0.0000	0.8	1	-11.728	3.1052339077
	10.00	0.8855672479	0.7802	1.7343	3.7546	2.5603	0.434	1.888	0.820	0.442	0.313	0.268	-0.661	-1.010	-1.054	0.4787	0.0000	0.8	1	-11.727	3.1052684784
	10.00	0.8856675625	0.7803	1.7384	3.7536	2.5522	0.424	1.884	0.813	0.431	0.301	0.255	-0.676	-1.028	-1.071	0.4787	0.0000	0.8	1	-11.726	3.1053037643
	10.00	0.8857721686	0.7804	1.7437	3.7523	2.5419	0.411	1.878	0.805	0.419	0.286	0.239	-0.695	-1.050	-1.094	0.4787	0.0000	0.8	1	-11.726	3.1053404808
	10.00	0.8858810663	0.7805	1.7508	3.7507	2.5284	0.393	1.870	0.794	0.401	0.266	0.217	-0.720	-1.079	-1.123	0.4787	0.0000	0.8	1	-11.725	3.1053788662
	10.00	0.8859974742	0.7807	1.7598	3.7489	2.5121	0.370	1.862	0.779	0.380	0.241	0.190	-0.751	-1.114	-1.159	0.4787	0.0000	0.8	1	-11.724	3.1054196358
	10.00	0.8861558437	0.7809	1.7739	3.7462	2.4874	0.335	1.851	0.756	0.346	0.203	0.148	-0.798	-1.168	-1.214	0.4787	0.0000	0.9	1	-11.723	3.1054754257
	10.00	0.8862034082	0.7809	1.7791	3.7452	2.4782	0.322	1.847	0.748	0.334	0.189	0.132	-0.816	-1.187	-1.234	0.4787	0.0000	0.9	1	-11.723	3.1054921150
	10.00	0.8862661719	0.7810	1.7865	3.7438	2.4655	0.304	1.841	0.736	0.316	0.168	0.110	-0.840	-1.215	-1.262	0.4787	0.0000	0.9	1	-11.723	3.1055140495
	10.00	0.8865635395	0.7814	1.8628	3.7339	2.3498	0.113	1.745	0.591	0.130	-0.035	-0.105	-1.076	-1.474	-1.525	0.4787	0.0000	1.1	1	-11.722	3.1056184769
	10.00	0.8865870237	0.7814	1.8939	3.7304	2.3048	0.035	1.701	0.530	0.054	-0.117	-0.192	-1.169	-1.575	-1.628	0.4787	0.0000	1.2	1	-11.722	3.1056268215
	10.00	0.8865998983	0.7814	1.9361	3.7258	2.2442	-0.070	1.640	0.446	-0.048	-0.228	-0.309	-1.295	-1.713	-1.767	0.4787	0.0000	1.3	1	-11.723	3.1056313515
	10.00	0.8866038322	0.7814	1.9725	3.7223	2.1934	-0.161	1.595	0.375	-0.136	-0.322	-0.408	-1.402	-1.828	-1.884	0.4787	0.0000	1.5	1	-11.723	3.1056325436
	10.00	0.8866068125	0.7814	2.0280	3.7172	2.1177	-0.300	1.528	0.266	-0.269	-0.464	-0.557	-1.562	-2.001	-2.059	0.4787	0.0000	1.7	1	-11.725	3.1056337357
	10.00	0.8866092563	0.7814	2.1078	3.7114	2.0148	-0.500	1.411	0.100	-0.462	-0.668	-0.769	-1.786	-2.240	-2.300	0.4787	0.0000	2.0	1	-11.727	3.1056344509
	10.00	0.8866117001	0.7814	2.1890	3.7065	1.9137	-0.702	1.286	-0.072	-0.660	-0.876	-0.983	-2.011	-2.477	-2.539	0.4787	0.0000	2.4	1	-11.729	3.1056354046
	10.00	0.8866152167	0.7814	2.2580	3.7022	1.8278	-0.875	1.181	-0.218	-0.828	-1.052	-1.165	-2.202	-2.679	-2.742	0.4787	0.0000	2.8	1	-11.732	3.1056365967
	10.00	0.8866162300	0.7814	2.2714	3.7014	1.8112	-0.908	1.160	-0.246	-0.860	-1.087	-1.201	-2.239	-2.718	-2.782	0.4787	0.0000	2.8	1	-11.732	3.1056370735
	10.00	0.8866289854	0.7815	2.2155	3.7051	1.8817	-0.769	1.243	-0.129	-0.725	-0.943	-1.053	-2.083	-2.553	-2.616	0.4787	0.0000	2.5	1	-11.730	3.1056413651
	10.00	0.8866327405	0.7815	2.2105	3.7054	1.8880	-0.756	1.250	-0.119	-0.713	-0.931	-1.040	-2.069	-2.538	-2.601	0.4787	0.0000	2.5	1	-11.730	3.1056427956
	10.00	0.8866710663	0.7815	2.2826	3.7008	1.7975	-0.937	1.142	-0.270	-0.888	-1.115	-1.230	-2.270	-2.750	-2.815	0.4787	0.0000	2.9	1	-11.733	3.1056561470
	10.00	0.8866935968	0.7815	2.3707	3.6952	1.6871	-1.157	1.037	-0.447	-1.097	-1.336	-1.460	-2.512	-3.008	-3.075	0.4787	0.0000	3.5	1	-11.737	3.1056642532
	10.00	0.8867118955	0.7816	2.4496	3.6905	1.5892	-1.354	0.942	-0.606	-1.284	-1.534	-1.664	-2.728	-3.237	-3.307	0.4787	0.0000	4.2	1	-11.742	3.1056704521
	10.00	0.8867267370	0.7816	2.5237	3.6859	1.4969	-1.539	0.857	-0.754	-1.459	-1.719	-1.857	-2.932	-3.453	-3.525	0.4787	0.0000	4.9	1	-11.748	3.1056756973
	10.00	0.8867362142	0.7816	2.5751	3.6827	1.4326	-1.668	0.805	-0.854	-1.580	-1.848	-1.991	-3.073	-3.603	-3.677	0.4787	0.0000	5.5	1	-11.753	3.1056790352
	10.00	0.8867464066	0.7816	2.6360	3.6786	1.3552	-1.820	0.750	-0.969	-1.723	-2.001	-2.150	-3.243	-3.783	-3.859	0.4787	0.0000	6.3	1	-11.760	3.1056826115
	10.00	0.8867566586	0.7816	2.7112	3.6735	1.2598	-2.008	0.690	-1.108	-1.897	-2.188	-2.345	-3.450	-4.005	-4.083	0.4787	0.0000	7.4	1	-11.771	3.1056861877
	10.00	0.8867633343	0.7816	2.7768	3.6695	1.1782	-2.172	0.641	-1.229	-2.046	-2.347	-2.512	-3.628	-4.196	-4.276	0.4787	0.0000	8.5	1	-11.782	3.1056885719
	10.00	0.8867690563	0.7816	2.8397	3.6654	1.0989	-2.329	0.603	-1.342	-2.188	-2.500	-2.672	-3.800	-4.380	-4.463	0.4787	0.0000	9.8	1	-11.795	3.1056907177
	10.00	0.8867737651	0.7816	2.8993	3.6611	1.0222	-2.478	0.578	-1.443	-2.320	-2.645	-2.824	-3.963	-4.558	-4.642	0.4787	0.0000	11.2	1	-11.810	3.1056921482
	10.00	0.8867782354	0.7816	2.9565	3.6573	0.9495	-2.621	0.556	-1.540	-2.448	-2.784	-2.970	-4.120	-4.726	-4.813	0.4787	0.0000	12.8	1	-11.826	3.1056938171
	10.00	0.8867831230	0.7816	3.0149	3.6536	0.8764	-2.767	0.532	-1.639	-2.578	-2.926	-3.119	-4.280	-4.897	-4.986	0.4787	0.0000	14.5	1	-11.846	3.1056954861
	10.00	0.8867877126	0.7817	3.0874	3.6486	0.7839	-2.948	0.518	-1.754	-2.736	-3.100	-3.303	-4.478	-5.111	-5.203	0.4787	0.0000	17.1	1	-11.876	3.1056971550
	10.00	0.8867884874	0.7817	3.1146	3.6466	0.7486	-3.016	0.520	-1.794	-2.793	-3.163	-3.370	-4.552	-5.192	-5.285	0.4787	0.0000	18.2	1	-11.889	3.1056973934
	10.00	0.8867887855	0.7817	3.1272	3.6458	0.7328	-3.048	0.518	-1.814	-2.820	-3.193	-3.402	-4.586	-5.229	-5.322	0.4787	0.0000	18.8	1	-11.794	3.1056976318
	10.00	0.8867887855	0.7817	2.6187	3.6794	1.3758	-1.777	0.773	-0.933	-1.681	-1.957	-2.105	-3.196	-3.735	-3.810	0.4728	0.0000	6.0	1	-11.758	3.1056976318
	10.00	0.8868076205	0.7504	2.7715	3.6716	1.1743	-2.159	0.608	-1.236	-2.041	-2.338	-2.498	-3.609	-4.169	-4.248	0.4728	0.5297	8.5	1	-11.987	3.1057040691
	10.00	0.8868150711	0.7041	2.8307	3.6689	1.0766	-2.307	0.553	-1.351	-2.179	-2.484	-2.650	-3.767	-4.336	-4.416	0.4728	0.5369	9.9	1	-12.331	3.1057066917
	10.00	0.8868196011	0.6305	2.9374	3.6685	0.9201	-2.574	0.354	-1.601	-2.445	-2.755	-2.922	-4.041	-4.607	-4.687	0.4728	0.5417	12.7	1	-12.925	3.1057083607
	10.00	0.8868198991	0.6092	3.0816	3.7362	1.0318	-2.934	-1.117	-2.503	-2.955	-3.110	-3.179	-4.134	-4.503	-4.555	0.3998	0.5432	10.4	1	-13.077	3.1057083607
	10.00	0.8868201375	0.5877	3.2416	3.7501	0.9120	-3.334	-1.624	-2.993	-3.374	-3.499	-3.552	-4.474	-4.800	-4.849	0.3998	0.5433	12.7	1	-13.285	3.1057085991
	10.00	0.8868203759	0.5662	3.4008	3.7611	0.7804	-3.732	-2.073	-3.456	-3.784	-3.883	-3.927	-4.821	-5.113	-5.161	0.3998	0.5433	15.9	1	-12.731	3.1057085991
	10.00	0.8868205547	0.5499	3.5210	3.7709	0.6867	-4.033	-2.428	-3.815	-4.093	-4.169	-4.207	-5.074	-5.337	-5.383	0.3998	0.5434	18.6	1	-12.130	3.1057085991
