# Dist     Mv     CL   Typ    LTef    logg   Age   Mass   B-V     U-B       V-I     V-K     V        mux       g-V                   muy      Vr       UU        VV        g-i                  WW        [Fe/H]   l           b      Av      Mbol     Vgsr          g                   
  0.836    6.4    5    6.3    3.678   4.55   5     0.78   1.078   0.991     1.049   2.483   16.097   -1.24     0.5551399681568145    0.203    28.25    -51.5     -24.82    1.0175690367221832   2.77      0.17     251.19999   49.3   0.081   5.36     -110.75       16.652140090227128  
  0.836    6.4    5    6.3    3.678   4.59   6     0.82   1.064   0.939     1.037   2.479   16.094   -1.625    0.5463200066089631    1.326    32.81    -87.05    1.1       0.999796912431717    20.05     0.04     251.19999   49.3   0.081   5.425    -106.19       16.64031986927986   
  0.836    5.8    5    6.0    3.707   4.55   5     0.88   0.855   0.417     0.906   2.133   15.472   0.31      0.41465001201629637   -0.354   2.53     16.71     -8.6      0.8057860268354415   0.96      -0.53    251.19999   49.3   0.081   5.02     -136.47       15.886650134086608  
  0.836    6.4    5    5.93   3.716   4.66   8     0.7    0.825   0.395     0.886   2.064   16.17    -0.631    0.3957499924898148    1.169    69.21    -58.27    -15.29    0.7761659668087959   62.69     -0.33    251.19999   49.3   0.081   6.148    -69.79        16.56575006878376   
  0.886    6.6    5    6.3    3.669   4.6    7     0.79   1.075   0.893     1.091   2.577   16.337   -1.269    0.553250030040741     0.264    -6.38    -49.24    -2.3      1.079770942091942    -23.94    -0.3     251.19999   49.3   0.081   5.56     -145.38       16.890249923229216  
  0.886    6.5    5    6.3    3.673   4.58   6     0.81   1.093   0.997     1.075   2.542   16.416   -0.793    0.5645900342464447    -1.15    36.07    -12.32    -66.96    1.0560750706195832   -10.36    0.08     251.19999   49.3   0.081   5.46     -102.93       16.98059040045738   
  0.886    6.1    5    6.2    3.692   4.56   5     0.84   0.964   0.693     0.964   2.296   15.829   -1.444    0.4833199915885925    1.2      9.09     -77.84    15.18     0.8916839802265168   2.77      -0.21    251.19999   49.3   0.081   5.19     -129.91       16.312320464611055  
  0.886    5.8    5    6.0    3.707   4.56   7     0.9    0.875   0.492     0.909   2.14    15.613   -2.643    0.42725               1.426    34.93    -130.56   -7.42     0.8102289696335794   3.85      -0.32    251.19999   49.3   0.081   5.02     -104.07       16.04024991607666   
  0.886    7.4    5    6.44   3.665   4.72   8     0.62   1.038   0.707     1.091   2.583   17.278   -1.864    0.5299399921894073    -1.184   82.12    -59.4     -108.62   1.079770942091942    3.42      -0.95    251.19999   49.3   0.081   6.93     -56.879997    17.807939870119096  
  0.886    6.6    5    6.12   3.705   4.67   8     0.68   0.826   0.281     0.9     2.136   16.476   -0.587    0.3963799843788147    1.993    43.61    -70.78    28.21     0.7968999646902084   60.87     -1.06    251.19999   49.3   0.081   6.31     -95.39        16.872379816532135  
  0.936    7.0    5    6.5    3.652   4.6    7     0.73   1.14    0.944     1.215   2.771   16.912   -0.995    0.5941999909877778    0.053    20.57    -42.87    -22.91    1.2634150494337082   -3.42     -0.51    251.19999   49.3   0.081   5.83     -118.43       17.50620064711571   
  0.936    7.0    5    6.5    3.652   4.62   6     0.76   1.142   0.951     1.217   2.773   16.908   -0.418    0.5954599747657776    -0.09    -22.7    -9.01     6.03      1.2663770112991335   -27.54    -0.49    251.19999   49.3   0.081   5.83     -161.7        17.5034609208107    
  0.936    6.6    5    6.4    3.669   4.56   7     0.76   1.033   0.735     1.067   2.549   16.601   -0.434    0.5267899951934815    0.337    -47.64   -13.58    35.22     1.044227046608925    -37.92    -0.76    251.19999   49.3   0.081   5.495    -186.64       17.127789827346803  
  0.936    6.3    5    6.3    3.682   4.56   6     0.82   1.046   0.911     1.021   2.427   16.335   0.424     0.5349800024032593    -0.03    -4.18    17.48     6.71      0.9761010409593582   4.79      0.1      251.19999   49.3   0.081   5.325    -143.18       16.869979086875915  
  0.936    6.2    5    6.2    3.687   4.58   7     0.82   0.968   0.683     0.979   2.347   16.191   -1.487    0.4858399966955185    0.456    10.28    -67.91    -9.3      0.9138989590406419   -12.84    -0.39    251.19999   49.3   0.081   5.29     -128.72       16.67683998143673   
  0.936    6.0    5    6.1    3.697   4.56   6     0.85   0.929   0.608     0.94    2.233   16.024   -0.68     0.4612700126171112    -0.033   50.12    -35.4     -40.21    0.8561399964690208   23.56     -0.29    251.19999   49.3   0.081   5.155    -88.880005    16.48527018046379   
  0.936    7.2    5    6.37   3.674   4.71   8     0.63   0.995   0.662     1.025   2.477   17.053   -0.359    0.5028500030040741    -1.617   84.64    3.64      -109.53   0.9820249646902084   23.46     -0.88    251.19999   49.3   0.081   6.779    -54.36        17.555849499464035  
  0.936    7.0    5    6.29   3.684   4.7    8     0.65   0.967   0.672     0.99    2.378   16.955   1.509     0.48521000480651855   -3.451   13.22    128.47    -103.08   0.9301900141239168   -30.88    -0.53    251.19999   49.3   0.081   6.625    -125.78       17.440209928512573  
  0.936    6.8    5    6.21   3.695   4.68   8     0.66   0.895   0.478     0.936   2.237   16.803   0.569     0.43984998798370367   0.226    -35.27   23.91     36.01     0.8502159844636918   -10.57    -0.75    251.19999   49.3   0.081   6.469    -174.27       17.242849484443663  
  0.936    6.4    5    5.93   3.716   4.66   8     0.7    0.791   0.255     0.879   2.057   16.37    -1.354    0.37433000540733335   -1.593   69.58    -31.15    -111.4    0.7657990120053293   -7.56     -0.76    251.19999   49.3   0.081   6.148    -69.42        16.744330844640732  
  0.986    7.0    5    6.5    3.652   4.6    5     0.73   1.16    1.006     1.222   2.785   16.951   -0.418    0.6067999789714813    0.9      -7.41    -35.46    30.33     1.273782004237175    5.09      -0.34    251.19999   49.3   0.081   5.83     -146.41       17.557800192594527  
  0.986    6.7    5    6.4    3.664   4.58   5     0.76   1.136   1.049     1.14    2.652   16.751   -1.0      0.591680023431778     0.143    -8.77    -41.03    -2.31     1.152339978814125    -24.82    0.03     251.19999   49.3   0.081   5.595    -147.77       17.34267947411537   
  0.986    6.5    5    6.3    3.673   4.56   6     0.77   1.037   0.817     1.049   2.514   16.464   -2.29     0.5293099627494812    -0.556   22.43    -82.79    -62.03    1.0175690367221832   -43.87    -0.41    251.19999   49.3   0.081   5.46     -116.57       16.993310664653777  
  0.986    6.4    5    6.3    3.678   4.58   6     0.8    1.085   1.016     1.053   2.488   16.365   -0.238    0.5595500240325928    -0.328   -18.88   1.99      -2.67     1.0234929604530336   -26.53    0.23     251.19999   49.3   0.081   5.425    -157.88       16.924549795150757  
  0.986    5.9    5    6.1    3.701   4.54   6     0.84   0.907   0.566     0.923   2.183   16.031   0.19      0.44741000330448155   -0.0020  -9.42    9.56      8.16      0.8309629675149919   -3.13     -0.25    251.19999   49.3   0.081   5.055    -148.42       16.47841014063358   
  0.986    6.1    5    6.2    3.692   4.57   5     0.86   0.975   0.732     0.967   2.301   16.213   -1.172    0.49025001502037047   0.833    10.0     -67.47    7.74      0.8961270112991333   0.79      -0.1     251.19999   49.3   0.081   5.19     -129.0        16.703249358892442  
  0.986    6.8    5    6.21   3.695   4.68   8     0.66   0.939   0.648     0.952   2.256   16.781   -1.317    0.467570006608963     -1.148   51.19    -36.82    -87.9     0.8739120324850083   -14.26    -0.25    251.19999   49.3   0.081   6.469    -87.81        17.248570143938064  
  1.036    6.7    5    6.4    3.664   4.58   7     0.77   1.082   0.874     1.119   2.624   16.78    -0.47     0.5576600108146668    -0.677   32.35    -10.21    -50.77    1.121238937854767    -1.49     -0.44    251.19999   49.3   0.081   5.595    -106.65       17.337660697460173  
  1.036    6.7    5    6.4    3.664   4.59   7     0.79   1.084   0.883     1.12    2.626   16.779   -1.726    0.5589199945926666    0.171    39.01    -84.11    -40.86    1.1227200070619583   -5.13     -0.42    251.19999   49.3   0.081   5.595    -99.990005    17.33791932320595   
  1.036    6.6    5    6.3    3.669   4.6    7     0.79   1.083   0.919     1.094   2.581   16.789   -1.638    0.5582899651527404    0.53     -2.88    -80.24    -0.81     1.0842139731645586   -26.7     -0.23    251.19999   49.3   0.081   5.56     -141.88       17.34728952264786   
  1.036    5.9    5    6.1    3.701   4.55   7     0.87   0.884   0.482     0.919   2.174   16.145   -0.258    0.43292000210285186   -0.49    9.21     -0.96     -26.89    0.8250390437841415   -10.01    -0.49    251.19999   49.3   0.081   5.055    -129.79       16.577920459866522  
  1.036    5.7    5    6.0    3.712   4.52   7     0.87   0.827   0.354     0.893   2.091   15.893   -0.436    0.3970100138187409    0.714    -13.23   -32.42    28.25     0.7865330098867418   -3.44     -0.55    251.19999   49.3   0.081   4.92     -152.23       16.29000966286659   
  1.036    6.0    5    6.1    3.697   4.58   6     0.88   0.922   0.585     0.939   2.23    16.157   -0.423    0.4568599942922592    -0.686   26.54    -6.77     -46.88    0.8546590155363083   -5.05     -0.36    251.19999   49.3   0.081   5.155    -112.46       16.613859582304954  
  1.036    5.5    5    5.8    3.723   4.52   5     0.96   0.807   0.373     0.867   2.005   15.645   -0.994    0.384409988284111     -0.066   39.92    -48.16    -40.27    0.7480269759893419   6.52      -0.19    251.19999   49.3   0.081   4.751    -99.08        16.029410446047784  
  1.036    7.4    5    6.44   3.665   4.72   8     0.62   1.077   0.869     1.12    2.619   17.562   0.265     0.5545100138187409    -2.708   -24.21   80.82     -79.73    1.1227200070619583   -74.45    -0.46    251.19999   49.3   0.081   6.93     -163.20999    18.116510288476945  
  1.036    6.2    5    5.75   3.726   4.65   8     0.71   0.763   0.248     0.857   1.968   16.434   -1.596    0.35669000720977784   -0.245   86.16    -78.7     -83.29    0.7332169901132584   24.02     -0.49    251.19999   49.3   0.081   5.982    -52.839996    16.790690022468567  
  1.086    6.6    5    6.3    3.669   4.6    7     0.78   1.101   0.972     1.099   2.588   16.942   0.68      0.5696299693584442    -0.326   13.72    34.97     -11.38    1.0916189661026001   18.52     -0.08    251.19999   49.3   0.081   5.56     -125.28       17.51162940478325   
  1.086    6.2    5    6.2    3.687   4.58   5     0.82   0.981   0.723     0.983   2.352   16.457   -1.185    0.4940300039052963    -0.184   -8.16    -45.4     -18.47    0.9198229710459709   -38.39    -0.28    251.19999   49.3   0.081   5.29     -147.16       16.951030736327173  
  1.086    5.7    5    6.0    3.712   4.55   3     0.92   0.899   0.615     0.911   2.106   15.894   -0.092    0.44236999309062963   -0.356   -5.76    6.12      -11.26    0.8131910197734833   -15.07    0.16     251.19999   49.3   0.081   4.92     -144.76       16.33637004649639   
  1.086    5.6    5    5.8    3.717   4.55   6     0.93   0.854   0.504     0.885   2.06    15.843   -0.336    0.4140199825763703    0.0040   35.27    -22.19    -26.31    0.7746849858760834   18.95     0.02     251.19999   49.3   0.081   4.851    -103.729996   16.257020394563675  
  1.086    5.5    5    5.8    3.723   4.51   7     0.94   0.799   0.344     0.867   2.004   15.751   0.511     0.37937001562118533   -0.477   29.98    27.93     -29.53    0.7480269759893419   23.24     -0.27    251.19999   49.3   0.081   4.751    -109.020004   16.130370419979094  
  1.086    7.2    5    6.37   3.674   4.71   8     0.63   0.992   0.646     1.022   2.474   17.472   0.227     0.5009599897861481    -0.28    -2.84    17.49     -5.73     0.9775819336175919   -3.56     -0.93    251.19999   49.3   0.081   6.779    -141.84       17.97296011185646   
  1.136    6.3    5    6.3    3.682   4.56   7     0.82   0.992   0.735     0.998   2.403   16.679   -1.55     0.5009599897861481    0.377    15.2     -83.8     -16.99    0.942038038134575    -17.02    -0.39    251.19999   49.3   0.081   5.325    -123.8        17.179960844278334  
  1.136    6.1    5    6.2    3.692   4.57   6     0.86   0.988   0.777     0.972   2.306   16.504   -2.242    0.4984399846792221    0.06     60.71    -116.63   -67.8     0.9035320042371751   -7.47     0.02     251.19999   49.3   0.081   5.19     -78.29        17.00243969476223   
  1.136    5.9    5    6.1    3.701   4.56   6     0.88   0.91    0.577     0.924   2.184   16.298   -0.76     0.4493000165224076    0.4      -22.97   -40.35    19.01     0.8324440367221833   -26.0     -0.23    251.19999   49.3   0.081   5.055    -161.97       16.747300352215767  
  1.136    5.4    5    5.8    3.728   4.48   7     0.88   0.762   0.256     0.85    1.946   15.854   -0.467    0.3560600153207779    -1.385   55.12    3.37      -95.9     0.7228500353097915   -4.45     -0.39    251.19999   49.3   0.081   4.651    -83.880005    16.210060106873513  
  1.136    5.7    5    6.0    3.712   4.53   7     0.89   0.838   0.399     0.895   2.093   16.109   0.119     0.4039399996995926    0.523    -6.14    -6.98     26.3      0.7894949717521669   11.38     -0.42    251.19999   49.3   0.081   4.92     -145.14       16.512939252018928  
  1.136    5.7    5    6.0    3.712   4.54   6     0.91   0.891   0.594     0.909   2.106   16.095   0.152     0.4373299828767776    0.156    -14.35   5.89      17.26     0.8102289696335794   -3.24     0.11     251.19999   49.3   0.081   4.92     -153.35       16.53232929623127   
  1.136    5.5    5    5.8    3.723   4.49   6     0.91   0.808   0.376     0.867   2.005   15.891   -0.393    0.3850400177240372    0.331    13.64    -29.47    -0.98     0.7480269759893419   9.03      -0.18    251.19999   49.3   0.081   4.751    -125.36       16.276039811730385  
  1.136    6.8    5    6.21   3.695   4.68   8     0.66   0.88    0.412     0.93    2.23    17.066   -0.952    0.4303999969959259    -0.691   94.58    -45.25    -99.73    0.8413300105929375   31.01     -0.96    251.19999   49.3   0.081   6.469    -44.42        17.496399981737138  
  1.186    6.5    5    6.3    3.673   4.56   5     0.77   1.069   0.912     1.06    2.526   17.006   -1.06     0.549470003604889     -0.67    61.9     -45.19    -82.14    1.0338599152565002   2.23      -0.14    251.19999   49.3   0.081   5.46     -77.1         17.555470522403716  
  1.186    6.5    5    6.3    3.673   4.58   7     0.81   1.057   0.875     1.056   2.522   16.946   -0.223    0.5419100258350372    0.151    5.93     -15.99    -0.77     1.02793599152565     2.76      -0.25    251.19999   49.3   0.081   5.46     -133.07       17.48790917134285   
  1.186    5.9    5    6.1    3.701   4.55   7     0.87   0.901   0.545     0.922   2.181   16.331   -0.58     0.44363001441955563   0.249    16.58    -37.94    -8.72     0.8294819865822793   4.25      -0.31    251.19999   49.3   0.081   5.055    -122.42       16.774629388809203  
  1.186    5.6    5    5.8    3.717   4.55   5     0.92   0.843   0.462     0.883   2.058   16.063   -1.012    0.4070899966955185    1.138    -15.73   -76.01    41.52     0.7717230240106583   -8.01     -0.1     251.19999   49.3   0.081   4.851    -154.73       16.470089722037315  
