oid_1,ra,dec,snr,v_rad,v_helio,v_gsr,v_err,prior_teff,param_teff,param_logg,param_feh,param_alpha,chi_sq,oid_2,vrad,verr,R,absverr,delta_vgsr,vgsr
924,161.788,-1.88049722222,32.3283987573,3192.71,3192.45,3049.1,10.8,3748.97,5000.0,5.0,-5.5,0.4,66.4023,924,287.6274,14.667,0.61,14.666999816894531,-143.6099609375001,144.01743906249993
925,161.908416667,-2.04118333333,35.1270886001,63.8868,63.8815,-79.7885,11.467,3696.1,4751.4,4.98136927164,-2.12078939322,0.384868957315,25.7244,925,54.5553,4.383,0.87,4.382999897003174,-143.67529885864258,-89.11999885864257
926,161.67475,-1.61378333333,29.4832374665,33.3912,33.3885,-109.329,11.84,4007.78,5124.98,4.99999041366,-0.774605887033,0.00103376098886,13.6732,926,20.9192,6.249,0.86,6.249000072479248,-142.72020101928712,-121.80100101928711
927,161.765416667,-1.77405277778,29.9587372888,127.039,127.028,-16.0435,11.081,4100.08,6249.93,4.78268292378,-1.86300537017,0.399952177791,23.6639,927,118.5142,8.171,0.77,8.170999526977539,-143.08250146484374,-24.568301464843742
928,161.893708333,-1.96429166667,32.9537704788,89.2002,89.1928,-54.2716,10.021,5262.71,4681.0,4.49903240012,-0.951740499829,0.277981541019,13.5229,928,85.8554,3.989,0.91,3.989000082015991,-143.47180294189454,-57.616402941894535
929,161.736458333,-1.64815277778,46.3901474062,77.3652,77.359,-65.3808,9.535,4939.63,5500.0,5.0,-1.0276663065,0.4,24.7479,929,72.336,6.922,0.9,6.921999931335449,-142.74599622802734,-70.40999622802734
930,161.744666667,-1.62969166667,42.2818923755,2.4082,2.408,-140.267,8.63,5173.66,5243.45,4.99994181766,-0.494327137281,3.90221029692E-5,13.7187,930,-1.4931,4.849,0.9,4.848999977111816,-142.67520002555847,-144.16830002555847
931,161.831666667,-1.816225,34.9238953554,58.1631,58.1583,-84.9526,8.546,4757.1,4698.77,4.99995999802,-0.89337713514,1.4627329475E-4,18.6264,931,54.772,8.49,0.83,8.489999771118164,-143.11570119628908,-88.34370119628909
932,161.871125,-2.03961111111,27.5512539504,235.318,235.299,91.5857,15.932,4134.16,4597.65,0.0759258785325,-1.80475763134,0.0951832352657,10.4243,932,236.8854,29.815,0.33,29.815000534057617,-143.7322931640625,93.1531068359375
933,161.888166667,-1.92871666667,45.815263069,31.4561,31.4535,-111.914,12.109,4271.75,4866.74,4.99871983248,-0.547898214854,1.52455236577E-5,41.5657,933,24.5704,5.751,0.85,5.750999927520752,-143.37010046386717,-118.79970046386717
934,161.922291667,-1.99448333333,24.8485095185,115.194,115.185,-28.3314,6.747,5765.83,5000.0,5.0,-1.5,0.4,18.8772,934,114.4758,7.397,0.81,7.396999835968018,-143.52540024414063,-29.04960024414062
935,161.846541667,-1.61563888889,39.610650867,105.849,105.84,-36.6642,9.829,4522.22,5000.0,5.0,-1.5329767582,0.4,35.1633,935,99.2095,4.676,0.91,4.676000118255615,-142.5131990234375,-43.30369902343749
936,161.897958333,-1.81196111111,38.1480415132,13.9194,13.9183,-129.095,11.743,4900.3,4750.0,5.0,-0.5,2.5E-4,27.1078,936,5.5647,4.465,0.9,4.465000152587891,-143.01440021514892,-137.44970021514894
937,161.817958333,-1.63103055556,26.188868084,47.8502,47.8463,-94.7395,13.927,3639.82,5000.0,5.0,-1.05,0.0,403.91,937,38.1709,6.818,0.78,6.817999839782715,-142.5897006530762,-104.41880065307619
938,162.016333333,-2.14574722222,38.1297048199,306.842,306.816,162.979,10.101,3609.42,6508.58,5.0,-1.0,0.4,49.5067,938,304.2174,7.41,0.85,7.409999847412109,-143.86301049804686,160.35438950195314
939,161.86825,-1.60640833333,24.1007084279,30.4985,30.496,-111.953,13.206,0.0,4052.32,3.603959282,-4.00124340001,0.4,15.3651,939,20.1327,15.892,0.54,15.892000198364258,-142.4515008239746,-122.31880082397461
940,161.899625,-1.59915277778,46.2695324043,29.322,29.3196,-113.068,9.173,4954.88,4750.0,5.0,-1.50585883409,0.4,21.9689,940,23.726,3.59,0.93,3.5899999141693115,-142.39000050354002,-118.66400050354002
941,162.089083333,-2.31801944444,26.578524004,18.795,18.7934,-125.45,9.322,3252.85,4607.1,4.9220198569,-1.0000082551,1.55258921674E-4,54.9626,941,15.1163,6.368,0.83,6.368000030517578,-144.24500007629393,-129.12870007629394
942,161.967375,-1.86610833333,30.4003900603,29.7511,29.7487,-113.335,8.307,3313.61,4749.44,4.8574576783,-1.84588982177,0.372969280084,14.7476,942,25.1149,8.651,0.75,8.651000022888184,-143.0861005401611,-117.9712005401611
943,162.07375,-2.36709722222,27.0019846999,20.601,20.5993,-123.807,10.12,0.0,5273.16,4.95256309844,-0.88344824395,6.69288273871E-4,59.0379,943,16.4992,6.389,0.86,6.388999938964844,-144.40799983215334,-127.90879983215333
945,161.9695,-1.53894166667,32.7908205911,31.4712,31.4685,-110.653,6.824,5165.37,4749.1,4.99991848132,-0.898212851045,6.17522100022E-4,23.102,945,30.2463,6.029,0.85,6.0289998054504395,-142.12420094299318,-111.87790094299318
946,162.04275,-1.96272777778,39.567898495,111.271,111.262,-32.0073,10.016,5951.71,4004.48,2.11599137659,-2.46258384172,0.399878688534,20.2821,946,104.481,9.796,0.81,9.795999526977539,-143.27830372314452,-38.79730372314452
947,162.021041667,-1.86436388889,36.2434665448,3783.14,3782.82,3639.81,8.117,0.0,6000.0,4.5,0.5,0.4,37.3988,947,-10.8496,4.724,0.87,4.723999977111816,-143.32989257812505,-154.17949257812506
948,162.090958333,-1.97083333333,28.9769416428,82.3015,82.2945,-60.9361,8.801,3245.55,5000.0,4.5,-1.5,0.0,13.549,948,71.1026,7.595,0.8,7.59499979019165,-143.23759841308595,-72.13499841308595
949,162.027916667,-1.58410277778,42.3413557325,-16.6302,-16.6288,-158.808,7.07,4314.39,4783.56,4.99992500304,-0.936247001173,0.00151933470643,13.0483,949,-20.0602,2.438,0.94,2.437999963760376,-142.17780056762695,-162.23800056762695
950,162.090083333,-1.63070555556,28.4212307514,98.6561,98.6477,-43.5886,8.771,3533.63,5500.0,3.675,-1.0,0.0,11.8379,950,96.6706,5.963,0.79,5.9629998207092285,-142.24469741210936,-45.57409741210937
951,162.086958333,-1.81685833333,30.7564581315,27.2522,27.2499,-115.536,8.922,3852.36,5052.73,4.96921774949,-0.500093533195,7.70110319811E-5,11.9673,951,22.0685,4.853,0.88,4.853000164031982,-142.78819917297363,-120.71969917297363
952,162.085833333,-1.53571111111,31.2058120205,94.0188,94.0108,-47.9521,9.581,4390.62,4816.44,0.509078425085,-2.00003663276,0.399962730922,13.7198,952,93.3446,6.156,0.75,6.156000137329102,-141.970898828125,-48.626298828125
953,162.104416667,-1.83251944444,44.2358417166,16.7466,16.7452,-126.064,9.865,5459.29,4978.41,4.9999631828,-0.932481312627,4.6545441102E-4,17.8484,953,10.2436,4.716,0.92,4.716000080108643,-142.8105991973877,-132.5669991973877
954,162.11025,-1.63578611111,18.1753577112,55.4295,55.4248,-86.8005,10.751,0.0,4750.0,5.0,-2.0,0.4,12.693,954,52.4895,9.981,0.58,9.980999946594238,-142.23000057983398,-89.74050057983399
955,162.130875,-1.55735,20.9860546494,204.555,204.537,62.5688,8.891,0.0,7486.34,4.99999995879,-0.689939978337,4.91695774787E-4,7.548,955,206.9327,8.188,0.65,8.187999725341797,-141.98619267578124,64.94650732421877
956,162.107,-2.05005,38.6115881094,114.657,114.647,-28.7936,10.243,10720.0,7250.0,5.0,0.0,0.4,12.6927,956,108.0818,4.625,0.92,4.625,-143.45059768066406,-35.36879768066406
957,162.134625,-1.94411388889,55.4407841033,26.9173,26.915,-116.181,10.34,4188.47,5250.0,5.0,-1.0,0.4,24.5304,957,19.76,3.218,0.95,3.2179999351501465,-143.09829927062987,-123.33829927062986
958,162.036666667,-2.34982777778,31.565975791,40.5155,40.5121,-103.891,7.965,3452.04,5750.0,5.0,-1.0,0.4,10.6784,958,33.3866,6.004,0.87,6.004000186920166,-144.40649911499025,-111.01989911499025
959,162.157791667,-1.85057777778,40.6919340421,316.054,316.027,173.234,8.302,4228.43,5000.0,2.1,-1.0,0.0,14.539,959,322.6658,6.624,0.88,6.624000072479248,-142.81998559570312,179.84581440429687
960,162.116833333,-2.21067777778,40.7862200635,-27.5618,-27.5594,-171.456,8.319,6119.5,5311.97,4.99999789881,-0.804796733192,0.19700095593,12.1137,960,-26.5701,4.374,0.91,4.374000072479248,-143.89419999694823,-170.46429999694823
961,162.1775,-1.86765277778,39.2979699773,98.499,98.4906,-44.3271,9.411,4893.77,6878.97,4.99997407338,3.0943947306E-4,6.08712383473E-5,19.0783,961,91.524,7.18,0.87,7.179999828338623,-142.8261005493164,-51.30210054931641
962,162.240625,-1.53186666667,24.9278714132,237.367,237.346,95.5941,8.406,11445.4,4000.0,0.5,-2.5,0.0,9.86611,962,227.0986,15.43,0.69,15.430000305175781,-141.77290439453125,85.32569560546875
963,162.235875,-1.63852222222,19.9822682932,100.97,100.961,-41.1099,11.237,4708.88,4852.33,4.99942997542,-1.477114895,0.381619929725,8.25754,963,92.788,9.843,0.71,9.843000411987305,-142.07990122070314,-49.29190122070314
964,162.175583333,-2.12280555556,52.6235803698,34.8528,34.8498,-108.715,9.396,4815.66,6444.12,4.9999841326,0.23794337294,6.49522425538E-4,23.9596,964,28.0477,4.021,0.94,4.020999908447266,-143.56779846191407,-115.52009846191407
965,162.182791667,-1.99216388889,46.1374210494,7.6184,7.6178,-135.557,9.878,4514.87,5325.82,4.50014597779,-0.593004024463,0.353738876409,17.0936,965,3.8564,5.717,0.93,5.7170000076293945,-143.1754000968933,-139.3190000968933
966,162.298666667,-1.58915277778,23.8656038499,47.808,47.8038,-94.0413,11.382,3524.61,5061.7,4.97107118145,-0.433873890774,2.10948804376E-6,9.89916,966,39.6217,16.885,0.73,16.885000228881836,-141.84929865722657,-102.22759865722657
967,162.245458333,-1.88688333333,48.7153748229,1.5001,1.4999,-141.286,10.27,4211.91,6187.58,4.99991715486,0.210909819563,1.65982457185E-5,17.6938,967,-3.1831,4.607,0.92,4.60699987411499,-142.78610001659393,-145.96920001659393
968,162.259458333,-1.90921944444,55.8734990885,71.5242,71.518,-71.3153,11.648,0.0,5000.0,5.0,-2.0,0.4,24.6852,968,62.804,5.618,0.92,5.618000030517578,-142.8395004394531,-80.0355004394531
969,162.200541667,-2.05426111111,24.6252447591,107.276,107.267,-36.0659,19.865,0.0,5546.56,3.88203225755,0.115931838233,7.3716607553E-4,8.28308,969,97.413,11.546,0.75,11.545999526977539,-143.3419009765625,-45.9289009765625
970,162.233541667,-2.209925,24.8300768191,151.967,151.953,8.20989,9.312,0.0,5534.56,4.87095824645,-0.431045255799,2.67395079845E-6,9.0643,970,156.091,5.822,0.82,5.822000026702881,-143.7571052392578,12.333894760742197
971,162.318791667,-1.76335277778,56.9943630711,90.5575,90.5496,-51.7802,11.822,4672.21,5248.91,4.9961844639,-0.863396396558,0.0037328072868,27.326,971,81.6525,6.438,0.94,6.438000202178955,-142.33770274658204,-60.685202746582036
972,162.315291667,-1.81055,27.6464506386,27.3847,27.3823,-115.09,8.395,7047.37,5000.0,5.0,-1.5,0.4,9.29429,972,21.7659,5.271,0.85,5.270999908447266,-142.4747007751465,-120.70880077514649
973,162.251,-2.02445,37.4689381445,132.264,132.253,-10.928,8.628,4649.44,5024.23,2.04982000799,-1.00031798553,1.23966235975E-5,12.2835,973,127.085,5.343,0.91,5.3429999351501465,-143.19200756835937,-16.10700756835938
974,162.342416667,-1.84027222222,24.949452072,136.21,136.198,-6.32673,12.009,10589.7,6250.0,5.0,-1.5,0.4,8.09924,974,131.5895,5.65,0.79,5.650000095367432,-142.53673671386719,-10.947236713867198
975,162.461875,-1.57070833333,45.9531210154,13.7688,13.7676,-127.811,9.325,5568.75,5343.33,4.99999517269,-0.465853888866,7.79249339447E-5,19.3516,975,9.937,5.214,0.92,5.214000225067139,-141.57979978179932,-131.6427997817993
976,162.496375,-1.51321666667,29.8726933439,134.294,134.282,-7.08297,13.162,4210.47,5250.0,5.0,-1.0,0.4,12.5953,976,126.2589,6.495,0.84,6.494999885559082,-141.37697634765624,-15.118076347656242
977,162.320916667,-1.97071666667,28.827075904,67.3176,67.3117,-75.6217,10.53,3868.2,5250.0,5.0,-0.5,2.5E-4,10.0142,977,61.9004,7.253,0.87,7.252999782562256,-142.93929643554688,-81.03889643554689
978,162.442833333,-1.75953611111,26.559575896,-37.7899,-37.7866,-179.944,7.486,32530.0,4918.57,3.66115197384,-0.627290406767,6.55749096408E-8,8.4351,978,-46.9344,6.175,0.81,6.175000190734863,-142.15409826660155,-189.08849826660156
979,162.514958333,-1.65424444444,47.0809667662,110.922,110.912,-30.8433,10.088,5182.48,5545.47,4.99784575684,-0.391495256459,4.33587870519E-5,19.4369,979,103.3285,5.978,0.93,5.978000164031982,-141.7652970703125,-38.436797070312494
980,162.359291667,-1.98348888889,26.3536498812,22.1666,22.1646,-120.756,11.052,4868.0,5750.0,5.0,0.0,0.0,8.80371,980,13.2322,7.645,0.83,7.644999980926514,-142.92259927368164,-129.69039927368163
981,162.555333333,-1.64813888889,39.2004750748,76.5006,76.4938,-65.1906,10.092,4147.57,4479.62,4.6542120037,-1.49995523688,0.321672801678,15.0898,981,74.0127,5.507,0.9,5.506999969482422,-141.691202722168,-67.67850272216799
982,162.601583333,-1.60633888889,35.9103107065,62.5348,62.5293,-78.972,10.666,4983.92,5124.09,4.65122636303,-1.62548332675,0.379413428527,13.6269,982,54.0456,5.712,0.89,5.711999893188477,-141.50680148315428,-87.46120148315427
983,162.402666667,-1.9408,51.4483442776,36.0357,36.0325,-106.707,11.294,4679.62,4500.0,5.0,-2.0,0.4,26.968,983,27.6426,4.955,0.93,4.954999923706055,-142.74270175170898,-115.10010175170898
984,162.659625,-1.58561388889,51.8134247222,16.2029,16.2014,-125.163,9.412,5011.29,5110.14,4.99992424127,-0.509069001709,6.7005482547E-5,21.454,984,12.2206,4.31,0.94,4.309999942779541,-141.36589993286134,-129.14529993286135
985,162.382416667,-1.99170555556,39.3706548322,199.886,199.869,56.9537,8.374,6434.69,4579.83,3.00002714203,-2.1881180533,0.375213875281,17.2642,985,197.1304,8.06,0.88,8.0600004196167,-142.93230158691406,54.198098413085944
986,162.6615,-1.62473055556,47.4533719536,-2.6973,-2.697,-144.174,10.596,4309.48,4750.0,5.0,-1.52195530686,0.4,18.9735,986,-6.1312,5.035,0.92,5.034999847412109,-141.47670004272462,-147.60790004272462
987,162.689166667,-1.61489166667,44.0079588194,58.2532,58.248,-83.1637,10.305,4864.56,5250.0,5.0,-1.05,0.4,26.2892,987,62.2794,13.196,0.86,13.196000099182129,-141.41690053100587,-79.13750053100586
988,162.547291667,-1.79397777778,28.2676865568,97.2705,97.2619,-44.8604,16.941,3738.11,5590.78,5.0,-1.03125,0.4,14.3027,988,85.5764,26.534,0.63,26.534000396728516,-142.13090018310547,-56.55450018310546
989,162.47175,-1.89265833333,55.9094770938,2243.61,2243.41,2100.9,12.757,13073.1,5048.18,1.60054679348E-4,-1.09527828351,0.324961505174,32.7791,989,92.6135,35.51,0.65,35.5099983215332,-142.7101074218749,-50.09660742187491
990,162.503458333,-1.89928333333,40.5749060141,7.2676,7.267,-135.22,7.358,4728.26,5037.15,4.99999651728,-0.660535312786,4.46775140751E-4,12.2505,990,3.4441,7.341,0.9,7.341000080108643,-142.48760005950928,-139.04350005950928
991,162.600958333,-1.81815277778,32.3304905641,256.221,256.198,114.075,16.537,3985.02,8000.0,5.0,-2.1,0.4,17.396,991,252.0531,25.371,0.67,25.371000289916992,-142.14600830078126,109.90709169921874
992,162.545458333,-1.89684444444,26.1611790177,153.38,153.367,10.941,14.608,3396.7,7000.0,5.0,-1.05,0.4,11.2183,992,145.644,8.606,0.74,8.605999946594238,-142.4390048828125,3.204995117187508
993,162.234791667,-2.26949166667,33.7438470954,286.825,286.8,142.885,13.302,4668.18,6250.0,5.0,-0.501404092088,0.4,11.5429,993,287.5949,7.227,0.86,7.2270002365112305,-143.94001220703126,143.65488779296874
994,162.189833333,-2.26698333333,29.5002177602,2169.42,2169.23,2025.27,18.704,2876.53,4000.0,0.0,-4.0,0.4,40.0553,994,224.8609,66.374,0.45,66.3740005493164,-144.14992187500002,80.71097812499997
995,162.686375,-1.83101388889,54.9863919156,-16.074,-16.0725,-158.121,8.5,4238.17,5250.0,5.0,0.0,2.5E-4,20.9529,995,-20.7206,4.095,0.92,4.09499979019165,-142.04700059509278,-162.76760059509277
996,162.165708333,-2.34868888889,27.6278378509,43.2467,43.2429,-100.991,10.428,4262.48,5000.29,4.00305031647,-1.61758916026,0.399698172593,9.81966,996,33.587,8.894,0.84,8.894000053405762,-144.23770028686522,-110.65070028686522
997,162.786125,-1.75956388889,33.6820134098,46.2776,46.2734,-95.4352,10.608,4002.11,6628.14,4.74419417648,-0.899516684708,0.384757141361,14.5256,997,39.1777,5.905,0.88,5.90500020980835,-141.7127993347168,-102.5350993347168
998,162.77725,-1.83650555556,29.1480396482,9.0445,9.0436,-132.902,15.117,5383.08,4249.58,4.99987929241,-2.08077895215,8.10977710018E-5,14.6071,998,5.9541,19.548,0.63,19.54800033569336,-141.94650035095214,-135.99240035095212
999,162.572833333,-1.97239166667,28.4573961348,-92.5505,-92.5422,-235.153,7.269,3456.76,5750.0,5.0,-1.0,0.4,7.61778,999,-95.2743,5.686,0.87,5.685999870300293,-142.60250103759765,-237.87680103759766
1000,162.862833333,-1.77869722222,26.6852586149,108.85,108.84,-32.8239,16.637,0.0,6750.0,5.0,-1.0,0.4,17.8781,1000,89.5157,18.263,0.62,18.26300048828125,-141.6738984741211,-52.15819847412111
1001,162.808208333,-1.83783888889,23.3104747885,76.5746,76.5676,-65.341,13.11,3466.88,6341.25,4.31817644832,-0.219280629091,0.399854027658,7.53863,1001,73.7503,7.851,0.79,7.85099983215332,-141.91560021972657,-68.16530021972657
1002,162.515833333,-2.09191111111,53.0247549149,1979.87,1979.69,1836.66,8.092,4874.48,6957.31,4.92762611082,-1.13205186926,7.69889774655E-6,17.778,1002,333.5468,9.328,0.68,9.32800006866455,-143.20999511718742,190.3368048828126
1003,162.890958333,-1.82013888889,42.7655015469,57.4431,57.4378,-84.31,16.955,4815.05,6001.53,5.0,-1.0,0.4,21.3508,1003,51.7176,19.728,0.72,19.72800064086914,-141.75309997558594,-90.03549997558594
1004,162.914,-1.85311666667,25.6598740874,28.4924,28.4898,-113.324,7.26,6151.53,5500.0,4.0,-1.0,0.4,11.6638,1004,17.7693,8.473,0.78,8.472999572753906,-141.81639921569825,-124.04709921569825
1005,162.759916667,-1.96243888889,31.171874021,6.0537,6.0531,-136.283,7.998,4169.43,5797.77,5.0,-0.520846077986,0.4,8.34023,1005,0.6046,4.405,0.89,4.40500020980835,-142.33669997024535,-141.73209997024534
1006,162.776916667,-1.97758333333,22.7814743805,208.67,208.651,66.2931,19.572,0.0,8750.0,5.0,-2.0738494873,0.0,9.22687,1006,216.5013,77.307,0.54,77.30699920654297,-142.37689816894533,74.12440183105466
1007,162.868041667,-1.932375,31.9064652065,3170.52,3170.23,3028.12,8.166,4960.69,5063.3,5.0,-0.518669748679,0.4,21.7979,1007,19.6006,5.234,0.89,5.234000205993652,-142.4000195312501,-122.79941953125011
1008,162.391666667,-2.21655,26.5897252481,-142.705,-142.692,-286.25,6.895,11208.6,5422.51,1.57115892664E-4,-0.912789106011,0.399993330593,8.30573,1008,23.3416,7.817,0.82,7.816999912261963,-143.5449981689453,-120.20339816894531
1009,162.819958333,-1.99847222222,21.8381888933,45.2415,45.2374,-97.1251,12.217,0.0,4795.78,4.95820972148,-0.908185203793,3.17758680639E-5,10.6934,1009,38.8395,9.573,0.72,9.572999954223633,-142.3666008544922,-103.52710085449219
1010,162.245916667,-2.31847222222,27.7445436904,107.704,107.695,-36.3479,10.239,3521.43,4750.0,5.0,-2.0,0.4,11.3544,1010,92.384,6.767,0.83,6.767000198364258,-144.0519023803711,-51.6679023803711
1011,162.440416667,-2.24723333333,49.2808586304,13.8349,13.8336,-129.75,10.898,4955.52,4731.05,4.99988941724,-1.54190021324,1.68305482568E-4,34.5581,1011,7.7986,4.767,0.82,4.767000198364258,-143.58489990234375,-135.78629990234376
1012,162.44025,-2.28516666667,33.4380366487,14.9696,14.9683,-128.726,9.859,4494.4,4844.58,4.99998740334,-0.610687732686,0.00254339667501,12.8379,1012,9.5528,4.989,0.9,4.988999843597412,-143.69559972381592,-134.14279972381593
1013,162.652875,-2.13848611111,32.8771517089,-9.1381,-9.1372,-152.127,11.263,4915.42,5024.45,5.0,-2.0375,0.4,11.5257,1013,-4.4991,6.409,0.87,6.408999919891357,-142.98890032958985,-147.48800032958985
1014,162.559458333,-2.1959,35.8584967213,96.5755,96.5669,-46.7125,10.536,5589.9,5000.0,5.0,-1.575,0.4,14.0038,1014,91.4262,6.39,0.89,6.389999866485596,-143.28800048828126,-51.86180048828126
1015,162.233541667,-2.35011111111,31.8329772396,1676.83,1676.69,1532.54,11.078,4137.74,6248.77,4.99891196781,-1.09901399018,6.814396537E-6,11.2701,1015,135.7266,9.552,0.84,9.552000045776367,-144.28995605468754,-8.563356054687546
1016,162.429416667,-2.27260555556,24.1829460648,27.6107,27.6082,-116.064,12.811,0.0,4470.23,3.77071486076,-1.46901173739,0.352552881486,11.0262,1016,22.4024,10.156,0.67,10.156000137329102,-143.6747006072998,-121.2723006072998
1017,162.799333333,-2.13400277778,34.1879713176,16.7792,16.7777,-126.007,11.595,4071.01,4750.0,5.0,-2.00520372391,0.4,12.8414,1017,11.3696,5.069,0.87,5.068999767303467,-142.78619960021973,-131.41659960021974
1018,162.405333333,-2.39009444444,24.5398621427,1627.1,1626.95,1482.91,7.373,0.0,4500.0,2.0,-2.5,0.0,15.1974,1018,63.2811,5.293,0.82,5.293000221252441,-144.18997558593742,-80.90887558593741
